result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size      397, 3596981 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size     1193, 3596981 req, miss ratio 0.4259, byte miss ratio 0.4259
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size     3977, 3596981 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size    11933, 3596981 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size    39776, 3596981 req, miss ratio 0.2290, byte miss ratio 0.2290
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size    79553, 3596981 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size   159107, 3596981 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns6222.oracleGeneral.zst LHD cache size   318214, 3596981 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size      397, 3596981 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size     1193, 3596981 req, miss ratio 0.4375, byte miss ratio 0.4375
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size     3977, 3596981 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size    11933, 3596981 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size    39776, 3596981 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size    79553, 3596981 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size   159107, 3596981 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns6222.oracleGeneral.zst Clock cache size   318214, 3596981 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size      397, 3596981 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size     1193, 3596981 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size     3977, 3596981 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size    11933, 3596981 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size    39776, 3596981 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size    79553, 3596981 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size   159107, 3596981 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns6222.oracleGeneral.zst Cacheus cache size   318214, 3596981 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size      397, 3596981 req, miss ratio 0.5499, byte miss ratio 0.5499
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size     1193, 3596981 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size     3977, 3596981 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size    11933, 3596981 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size    39776, 3596981 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size    79553, 3596981 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size   159107, 3596981 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns6222.oracleGeneral.zst LIRS cache size   318214, 3596981 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size      397, 3596981 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size     1193, 3596981 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size     3977, 3596981 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size    11933, 3596981 req, miss ratio 0.2870, byte miss ratio 0.2870
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size    39776, 3596981 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size    79553, 3596981 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size   159107, 3596981 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns6222.oracleGeneral.zst ARC cache size   318214, 3596981 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size      397, 3596981 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size     1193, 3596981 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size     3977, 3596981 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size    11933, 3596981 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size    39776, 3596981 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size    79553, 3596981 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size   159107, 3596981 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns6222.oracleGeneral.zst S3FIFO-1 cache size   318214, 3596981 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size      397, 3596981 req, miss ratio 0.5131, byte miss ratio 0.5131
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size     1193, 3596981 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size     3977, 3596981 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size    11933, 3596981 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size    39776, 3596981 req, miss ratio 0.2348, byte miss ratio 0.2348
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size    79553, 3596981 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size   159107, 3596981 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns6222.oracleGeneral.zst LeCaR cache size   318214, 3596981 req, miss ratio 0.1118, byte miss ratio 0.1118
