result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size      215, 2667005 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size      647, 2667005 req, miss ratio 0.3955, byte miss ratio 0.3955
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size     2157, 2667005 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size     6472, 2667005 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size    21573, 2667005 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size    43146, 2667005 req, miss ratio 0.2205, byte miss ratio 0.2205
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size    86293, 2667005 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns7611.oracleGeneral.zst FIFO cache size   172587, 2667005 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size      215, 2667005 req, miss ratio 0.3684, byte miss ratio 0.3684
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size      647, 2667005 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size     2157, 2667005 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size     6472, 2667005 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size    21573, 2667005 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size    43146, 2667005 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size    86293, 2667005 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns7611.oracleGeneral.zst LHD cache size   172587, 2667005 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size      215, 2667005 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size      647, 2667005 req, miss ratio 0.3333, byte miss ratio 0.3333
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size     2157, 2667005 req, miss ratio 0.2711, byte miss ratio 0.2711
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size     6472, 2667005 req, miss ratio 0.2619, byte miss ratio 0.2619
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size    21573, 2667005 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size    43146, 2667005 req, miss ratio 0.1977, byte miss ratio 0.1977
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size    86293, 2667005 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns7611.oracleGeneral.zst S3FIFO-1 cache size   172587, 2667005 req, miss ratio 0.0812, byte miss ratio 0.0812
result/tencentBlock.ns7611.oracleGeneral.zst LeCaR cache size      215, 2667005 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns7611.oracleGeneral.zst LeCaR cache size      647, 2667005 req, miss ratio 0.3406, byte miss ratio 0.3406
result/tencentBlock.ns7611.oracleGeneral.zst LeCaR cache size     2157, 2667005 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns7611.oracleGeneral.zst LeCaR cache size     6472, 2667005 req, miss ratio 0.2669, byte miss ratio 0.2669
result/tencentBlock.ns7611.oracleGeneral.zst LeCaR cache size    21573, 2667005 req, miss ratio 0.2282, byte miss ratio 0.2282
