result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size      164, 2795628 req, miss ratio 0.6253, byte miss ratio 0.6253
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size      492, 2795628 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size     1641, 2795628 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size     4925, 2795628 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size    16417, 2795628 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size    32835, 2795628 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size    65670, 2795628 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns2245.oracleGeneral.zst LeCaR cache size   131340, 2795628 req, miss ratio 0.0605, byte miss ratio 0.0605
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size      164, 2795628 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size      492, 2795628 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size     1641, 2795628 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size     4925, 2795628 req, miss ratio 0.3893, byte miss ratio 0.3893
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size    16417, 2795628 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size    32835, 2795628 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size    65670, 2795628 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns2245.oracleGeneral.zst LIRS cache size   131340, 2795628 req, miss ratio 0.0606, byte miss ratio 0.0606
result/tencentBlock.ns2245.oracleGeneral.zst LRU cache size      164, 2795628 req, miss ratio 0.7079, byte miss ratio 0.7079
