result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size      950, 6904761 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size     2852, 6904761 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size     9509, 6904761 req, miss ratio 0.3435, byte miss ratio 0.3435
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size    28527, 6904761 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size    95092, 6904761 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size   190185, 6904761 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size   380371, 6904761 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns1117.oracleGeneral.zst LIRS cache size   760742, 6904761 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size      950, 6904761 req, miss ratio 0.6112, byte miss ratio 0.6112
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size     2852, 6904761 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size     9509, 6904761 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size    28527, 6904761 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size    95092, 6904761 req, miss ratio 0.1874, byte miss ratio 0.1874
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size   190185, 6904761 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size   380371, 6904761 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns1117.oracleGeneral.zst LHD cache size   760742, 6904761 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size      950, 6904761 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size     2852, 6904761 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size     9509, 6904761 req, miss ratio 0.3604, byte miss ratio 0.3604
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size    28527, 6904761 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size    95092, 6904761 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size   190185, 6904761 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size   380371, 6904761 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns1117.oracleGeneral.zst LeCaR cache size   760742, 6904761 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size      950, 6904761 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size     2852, 6904761 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size     9509, 6904761 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size    28527, 6904761 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size    95092, 6904761 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size   190185, 6904761 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size   380371, 6904761 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns1117.oracleGeneral.zst Cacheus cache size   760742, 6904761 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size      950, 6904761 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size     2852, 6904761 req, miss ratio 0.4200, byte miss ratio 0.4200
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size     9509, 6904761 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size    28527, 6904761 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size    95092, 6904761 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size   190185, 6904761 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size   380371, 6904761 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns1117.oracleGeneral.zst clock2 cache size   760742, 6904761 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns1117.oracleGeneral.zst LRU cache size      950, 6904761 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns1117.oracleGeneral.zst LRU cache size     2852, 6904761 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns1117.oracleGeneral.zst LRU cache size     9509, 6904761 req, miss ratio 0.3614, byte miss ratio 0.3614
