result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size      577, 5261917 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size     1733, 5261917 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size     5779, 5261917 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size    17339, 5261917 req, miss ratio 0.2870, byte miss ratio 0.2870
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size    57797, 5261917 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size   115594, 5261917 req, miss ratio 0.1688, byte miss ratio 0.1688
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size   231188, 5261917 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns21945.oracleGeneral.zst LeCaR cache size   462376, 5261917 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size      577, 5261917 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size     1733, 5261917 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size     5779, 5261917 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size    17339, 5261917 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size    57797, 5261917 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size   115594, 5261917 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size   231188, 5261917 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns21945.oracleGeneral.zst clock2 cache size   462376, 5261917 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size      577, 5261917 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size     1733, 5261917 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size     5779, 5261917 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size    17339, 5261917 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size    57797, 5261917 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns21945.oracleGeneral.zst S3FIFO-1 cache size   115594, 5261917 req, miss ratio 0.1757, byte miss ratio 0.1757
