result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size      111, 4439507 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size      333, 4439507 req, miss ratio 0.1926, byte miss ratio 0.1926
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size     1110, 4439507 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size     3330, 4439507 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size    11102, 4439507 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size    22204, 4439507 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size    44409, 4439507 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns1387.oracleGeneral.zst ARC cache size    88819, 4439507 req, miss ratio 0.0254, byte miss ratio 0.0254
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size      111, 4439507 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size      333, 4439507 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size     1110, 4439507 req, miss ratio 0.1824, byte miss ratio 0.1824
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size     3330, 4439507 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size    11102, 4439507 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size    22204, 4439507 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size    44409, 4439507 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns1387.oracleGeneral.zst Cacheus cache size    88819, 4439507 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size      111, 4439507 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size      333, 4439507 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size     1110, 4439507 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size     3330, 4439507 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size    11102, 4439507 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size    22204, 4439507 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size    44409, 4439507 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns1387.oracleGeneral.zst LHD cache size    88819, 4439507 req, miss ratio 0.0302, byte miss ratio 0.0302
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size      111, 4439507 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size      333, 4439507 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size     1110, 4439507 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size     3330, 4439507 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size    11102, 4439507 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size    22204, 4439507 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size    44409, 4439507 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns1387.oracleGeneral.zst LRU cache size    88819, 4439507 req, miss ratio 0.0280, byte miss ratio 0.0280
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size      111, 4439507 req, miss ratio 0.2278, byte miss ratio 0.2278
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size      333, 4439507 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size     1110, 4439507 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size     3330, 4439507 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size    11102, 4439507 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size    22204, 4439507 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size    44409, 4439507 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns1387.oracleGeneral.zst LIRS cache size    88819, 4439507 req, miss ratio 0.0256, byte miss ratio 0.0256
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size      111, 4439507 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size      333, 4439507 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size     1110, 4439507 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size     3330, 4439507 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size    11102, 4439507 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size    22204, 4439507 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size    44409, 4439507 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns1387.oracleGeneral.zst clock2 cache size    88819, 4439507 req, miss ratio 0.0254, byte miss ratio 0.0254
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size      111, 4439507 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size      333, 4439507 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size     1110, 4439507 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size     3330, 4439507 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size    11102, 4439507 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size    22204, 4439507 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size    44409, 4439507 req, miss ratio 0.0748, byte miss ratio 0.0748
result/tencentBlock.ns1387.oracleGeneral.zst FIFO cache size    88819, 4439507 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size      111, 4439507 req, miss ratio 0.2534, byte miss ratio 0.2534
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size      333, 4439507 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size     1110, 4439507 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size     3330, 4439507 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size    11102, 4439507 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size    22204, 4439507 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size    44409, 4439507 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns1387.oracleGeneral.zst LeCaR cache size    88819, 4439507 req, miss ratio 0.0257, byte miss ratio 0.0257
result/tencentBlock.ns1387.oracleGeneral.zst S3FIFO-1 cache size      111, 4439507 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns1387.oracleGeneral.zst S3FIFO-1 cache size      333, 4439507 req, miss ratio 0.1932, byte miss ratio 0.1932
