result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size      178, 5603547 req, miss ratio 0.8076, byte miss ratio 0.8076
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size      535, 5603547 req, miss ratio 0.6840, byte miss ratio 0.6840
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size     1786, 5603547 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size     5358, 5603547 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size    17860, 5603547 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size    35721, 5603547 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size    71442, 5603547 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns1434.oracleGeneral.zst FIFO cache size   142884, 5603547 req, miss ratio 0.0390, byte miss ratio 0.0390
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size      178, 5603547 req, miss ratio 0.7133, byte miss ratio 0.7133
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size      535, 5603547 req, miss ratio 0.5745, byte miss ratio 0.5745
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size     1786, 5603547 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size     5358, 5603547 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size    17860, 5603547 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size    35721, 5603547 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size    71442, 5603547 req, miss ratio 0.0569, byte miss ratio 0.0569
result/tencentBlock.ns1434.oracleGeneral.zst LHD cache size   142884, 5603547 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size      178, 5603547 req, miss ratio 0.6648, byte miss ratio 0.6648
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size      535, 5603547 req, miss ratio 0.5598, byte miss ratio 0.5598
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size     1786, 5603547 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size     5358, 5603547 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size    17860, 5603547 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size    35721, 5603547 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size    71442, 5603547 req, miss ratio 0.0590, byte miss ratio 0.0590
result/tencentBlock.ns1434.oracleGeneral.zst Cacheus cache size   142884, 5603547 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size      178, 5603547 req, miss ratio 0.7784, byte miss ratio 0.7784
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size      535, 5603547 req, miss ratio 0.6444, byte miss ratio 0.6444
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size     1786, 5603547 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size     5358, 5603547 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size    17860, 5603547 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size    35721, 5603547 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size    71442, 5603547 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns1434.oracleGeneral.zst LRU cache size   142884, 5603547 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size      178, 5603547 req, miss ratio 0.6504, byte miss ratio 0.6504
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size      535, 5603547 req, miss ratio 0.5077, byte miss ratio 0.5077
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size     1786, 5603547 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size     5358, 5603547 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size    17860, 5603547 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size    35721, 5603547 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size    71442, 5603547 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns1434.oracleGeneral.zst ARC cache size   142884, 5603547 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size      178, 5603547 req, miss ratio 0.7621, byte miss ratio 0.7621
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size      535, 5603547 req, miss ratio 0.6302, byte miss ratio 0.6302
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size     1786, 5603547 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size     5358, 5603547 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size    17860, 5603547 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size    35721, 5603547 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size    71442, 5603547 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns1434.oracleGeneral.zst clock2 cache size   142884, 5603547 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size      178, 5603547 req, miss ratio 0.6525, byte miss ratio 0.6525
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size      535, 5603547 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size     1786, 5603547 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size     5358, 5603547 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size    17860, 5603547 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size    35721, 5603547 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size    71442, 5603547 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns1434.oracleGeneral.zst LIRS cache size   142884, 5603547 req, miss ratio 0.0353, byte miss ratio 0.0353
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size      178, 5603547 req, miss ratio 0.7570, byte miss ratio 0.7570
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size      535, 5603547 req, miss ratio 0.6011, byte miss ratio 0.6011
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size     1786, 5603547 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size     5358, 5603547 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size    17860, 5603547 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size    35721, 5603547 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size    71442, 5603547 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns1434.oracleGeneral.zst LeCaR cache size   142884, 5603547 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size      178, 5603547 req, miss ratio 0.6571, byte miss ratio 0.6571
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size      535, 5603547 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size     1786, 5603547 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size     5358, 5603547 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size    17860, 5603547 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size    35721, 5603547 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size    71442, 5603547 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-1 cache size   142884, 5603547 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size      178, 5603547 req, miss ratio 0.7681, byte miss ratio 0.7681
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size      535, 5603547 req, miss ratio 0.6341, byte miss ratio 0.6341
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size     1786, 5603547 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size     5358, 5603547 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size    17860, 5603547 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size    35721, 5603547 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size    71442, 5603547 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns1434.oracleGeneral.zst Clock cache size   142884, 5603547 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-d-1 cache size      178, 5603547 req, miss ratio 0.6583, byte miss ratio 0.6583
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-d-1 cache size      535, 5603547 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-d-1 cache size     1786, 5603547 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-d-1 cache size     5358, 5603547 req, miss ratio 0.1974, byte miss ratio 0.1974
result/tencentBlock.ns1434.oracleGeneral.zst S3FIFO-d-1 cache size    17860, 5603547 req, miss ratio 0.1137, byte miss ratio 0.1137
