result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size      123, 4505165 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size      369, 4505165 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size     1232, 4505165 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size     3698, 4505165 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size    12327, 4505165 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size    24655, 4505165 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size    49310, 4505165 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns16056.oracleGeneral.zst ARC cache size    98620, 4505165 req, miss ratio 0.0276, byte miss ratio 0.0276
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size      123, 4505165 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size      369, 4505165 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size     1232, 4505165 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size     3698, 4505165 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size    12327, 4505165 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size    24655, 4505165 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size    49310, 4505165 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns16056.oracleGeneral.zst LRU cache size    98620, 4505165 req, miss ratio 0.0275, byte miss ratio 0.0275
result/tencentBlock.ns16056.oracleGeneral.zst LeCaR cache size      123, 4505165 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns16056.oracleGeneral.zst LeCaR cache size      369, 4505165 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns16056.oracleGeneral.zst LeCaR cache size     1232, 4505165 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns16056.oracleGeneral.zst LeCaR cache size     3698, 4505165 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns16056.oracleGeneral.zst LeCaR cache size    12327, 4505165 req, miss ratio 0.1468, byte miss ratio 0.1468
