result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size      134, 1346151 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size      402, 1346151 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size     1340, 1346151 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size     4022, 1346151 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size    13408, 1346151 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size    26816, 1346151 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size    53633, 1346151 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns17910.oracleGeneral.zst Clock cache size   107267, 1346151 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size      134, 1346151 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size      402, 1346151 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size     1340, 1346151 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size     4022, 1346151 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size    13408, 1346151 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size    26816, 1346151 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size    53633, 1346151 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns17910.oracleGeneral.zst LHD cache size   107267, 1346151 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size      134, 1346151 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size      402, 1346151 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size     1340, 1346151 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size     4022, 1346151 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size    13408, 1346151 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size    26816, 1346151 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size    53633, 1346151 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns17910.oracleGeneral.zst LeCaR cache size   107267, 1346151 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size      134, 1346151 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size      402, 1346151 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size     1340, 1346151 req, miss ratio 0.3472, byte miss ratio 0.3472
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size     4022, 1346151 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size    13408, 1346151 req, miss ratio 0.3017, byte miss ratio 0.3017
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size    26816, 1346151 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size    53633, 1346151 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns17910.oracleGeneral.zst ARC cache size   107267, 1346151 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size      134, 1346151 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size      402, 1346151 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size     1340, 1346151 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size     4022, 1346151 req, miss ratio 0.3461, byte miss ratio 0.3461
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size    13408, 1346151 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size    26816, 1346151 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns17910.oracleGeneral.zst Cacheus cache size    53633, 1346151 req, miss ratio 0.1585, byte miss ratio 0.1585
