result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size      182, 1965499 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size      547, 1965499 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size     1824, 1965499 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size     5472, 1965499 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size    18240, 1965499 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size    36480, 1965499 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size    72960, 1965499 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns4625.oracleGeneral.zst LeCaR cache size   145920, 1965499 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size      182, 1965499 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size      547, 1965499 req, miss ratio 0.4243, byte miss ratio 0.4243
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size     1824, 1965499 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size     5472, 1965499 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size    18240, 1965499 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size    36480, 1965499 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size    72960, 1965499 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns4625.oracleGeneral.zst LIRS cache size   145920, 1965499 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size      182, 1965499 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size      547, 1965499 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size     1824, 1965499 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size     5472, 1965499 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size    18240, 1965499 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size    36480, 1965499 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size    72960, 1965499 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns4625.oracleGeneral.zst Cacheus cache size   145920, 1965499 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size      182, 1965499 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size      547, 1965499 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size     1824, 1965499 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size     5472, 1965499 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size    18240, 1965499 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size    36480, 1965499 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size    72960, 1965499 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns4625.oracleGeneral.zst clock2 cache size   145920, 1965499 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size      182, 1965499 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size      547, 1965499 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size     1824, 1965499 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size     5472, 1965499 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size    18240, 1965499 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size    36480, 1965499 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size    72960, 1965499 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns4625.oracleGeneral.zst S3FIFO-1 cache size   145920, 1965499 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size      182, 1965499 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size      547, 1965499 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size     1824, 1965499 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size     5472, 1965499 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size    18240, 1965499 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size    36480, 1965499 req, miss ratio 0.3035, byte miss ratio 0.3035
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size    72960, 1965499 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns4625.oracleGeneral.zst FIFO cache size   145920, 1965499 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size      182, 1965499 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size      547, 1965499 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size     1824, 1965499 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size     5472, 1965499 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size    18240, 1965499 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size    36480, 1965499 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size    72960, 1965499 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns4625.oracleGeneral.zst Clock cache size   145920, 1965499 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size      182, 1965499 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size      547, 1965499 req, miss ratio 0.4250, byte miss ratio 0.4250
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size     1824, 1965499 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size     5472, 1965499 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size    18240, 1965499 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size    36480, 1965499 req, miss ratio 0.2830, byte miss ratio 0.2830
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size    72960, 1965499 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns4625.oracleGeneral.zst LRU cache size   145920, 1965499 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size      182, 1965499 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size      547, 1965499 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size     1824, 1965499 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size     5472, 1965499 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size    18240, 1965499 req, miss ratio 0.3266, byte miss ratio 0.3266
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size    36480, 1965499 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size    72960, 1965499 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns4625.oracleGeneral.zst ARC cache size   145920, 1965499 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns4625.oracleGeneral.zst LHD cache size      182, 1965499 req, miss ratio 0.4500, byte miss ratio 0.4500
