result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size      430, 7754796 req, miss ratio 0.7597, byte miss ratio 0.7597
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size     1291, 7754796 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size     4304, 7754796 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size    12914, 7754796 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size    43049, 7754796 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size    86099, 7754796 req, miss ratio 0.0849, byte miss ratio 0.0849
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size   172199, 7754796 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns2976.oracleGeneral.zst FIFO cache size   344398, 7754796 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size      430, 7754796 req, miss ratio 0.6094, byte miss ratio 0.6094
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size     1291, 7754796 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size     4304, 7754796 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size    12914, 7754796 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size    43049, 7754796 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size    86099, 7754796 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size   172199, 7754796 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns2976.oracleGeneral.zst ARC cache size   344398, 7754796 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size      430, 7754796 req, miss ratio 0.7444, byte miss ratio 0.7444
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size     1291, 7754796 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size     4304, 7754796 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size    12914, 7754796 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size    43049, 7754796 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size    86099, 7754796 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size   172199, 7754796 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns2976.oracleGeneral.zst LRU cache size   344398, 7754796 req, miss ratio 0.0558, byte miss ratio 0.0558
