result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size      370, 3666329 req, miss ratio 0.6434, byte miss ratio 0.6434
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size     1111, 3666329 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size     3706, 3666329 req, miss ratio 0.3638, byte miss ratio 0.3638
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size    11119, 3666329 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size    37063, 3666329 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size    74127, 3666329 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size   148255, 3666329 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns13557.oracleGeneral.zst FIFO cache size   296511, 3666329 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size      370, 3666329 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size     1111, 3666329 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size     3706, 3666329 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size    11119, 3666329 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size    37063, 3666329 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size    74127, 3666329 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns13557.oracleGeneral.zst LHD cache size   148255, 3666329 req, miss ratio 0.1135, byte miss ratio 0.1135
