result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size      128, 5079644 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size      385, 5079644 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size     1283, 5079644 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size     3850, 5079644 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size    12833, 5079644 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size    25667, 5079644 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size    51334, 5079644 req, miss ratio 0.0453, byte miss ratio 0.0453
result/tencentBlock.ns18453.oracleGeneral.zst LIRS cache size   102668, 5079644 req, miss ratio 0.0262, byte miss ratio 0.0262
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size      128, 5079644 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size      385, 5079644 req, miss ratio 0.2285, byte miss ratio 0.2285
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size     1283, 5079644 req, miss ratio 0.1741, byte miss ratio 0.1741
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size     3850, 5079644 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size    12833, 5079644 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size    25667, 5079644 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size    51334, 5079644 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns18453.oracleGeneral.zst FIFO cache size   102668, 5079644 req, miss ratio 0.0343, byte miss ratio 0.0343
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size      128, 5079644 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size      385, 5079644 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size     1283, 5079644 req, miss ratio 0.1530, byte miss ratio 0.1530
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size     3850, 5079644 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size    12833, 5079644 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size    25667, 5079644 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size    51334, 5079644 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns18453.oracleGeneral.zst LHD cache size   102668, 5079644 req, miss ratio 0.0265, byte miss ratio 0.0265
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size      128, 5079644 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size      385, 5079644 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size     1283, 5079644 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size     3850, 5079644 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size    12833, 5079644 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size    25667, 5079644 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size    51334, 5079644 req, miss ratio 0.0513, byte miss ratio 0.0513
result/tencentBlock.ns18453.oracleGeneral.zst Cacheus cache size   102668, 5079644 req, miss ratio 0.0261, byte miss ratio 0.0261
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size      128, 5079644 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size      385, 5079644 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size     1283, 5079644 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size     3850, 5079644 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size    12833, 5079644 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size    25667, 5079644 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size    51334, 5079644 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns18453.oracleGeneral.zst clock2 cache size   102668, 5079644 req, miss ratio 0.0258, byte miss ratio 0.0258
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size      128, 5079644 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size      385, 5079644 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size     1283, 5079644 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size     3850, 5079644 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size    12833, 5079644 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size    25667, 5079644 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size    51334, 5079644 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns18453.oracleGeneral.zst LeCaR cache size   102668, 5079644 req, miss ratio 0.0259, byte miss ratio 0.0259
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size      128, 5079644 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size      385, 5079644 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size     1283, 5079644 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size     3850, 5079644 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size    12833, 5079644 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size    25667, 5079644 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size    51334, 5079644 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns18453.oracleGeneral.zst LRU cache size   102668, 5079644 req, miss ratio 0.0261, byte miss ratio 0.0261
result/tencentBlock.ns18453.oracleGeneral.zst S3FIFO-1 cache size      128, 5079644 req, miss ratio 0.2158, byte miss ratio 0.2158
result/tencentBlock.ns18453.oracleGeneral.zst S3FIFO-1 cache size      385, 5079644 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns18453.oracleGeneral.zst S3FIFO-1 cache size     1283, 5079644 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns18453.oracleGeneral.zst S3FIFO-1 cache size     3850, 5079644 req, miss ratio 0.1403, byte miss ratio 0.1403
result/tencentBlock.ns18453.oracleGeneral.zst S3FIFO-1 cache size    12833, 5079644 req, miss ratio 0.1184, byte miss ratio 0.1184
