result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size      689, 11212284 req, miss ratio 0.7467, byte miss ratio 0.7467
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size     2068, 11212284 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size     6896, 11212284 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size    20688, 11212284 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size    68962, 11212284 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size   137924, 11212284 req, miss ratio 0.0689, byte miss ratio 0.0689
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size   275848, 11212284 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns2356.oracleGeneral.zst Cacheus cache size   551697, 11212284 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size      689, 11212284 req, miss ratio 0.5808, byte miss ratio 0.5808
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size     2068, 11212284 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size     6896, 11212284 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size    20688, 11212284 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size    68962, 11212284 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size   137924, 11212284 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size   275848, 11212284 req, miss ratio 0.0628, byte miss ratio 0.0628
result/tencentBlock.ns2356.oracleGeneral.zst LIRS cache size   551697, 11212284 req, miss ratio 0.0617, byte miss ratio 0.0617
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size      689, 11212284 req, miss ratio 0.6557, byte miss ratio 0.6557
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size     2068, 11212284 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size     6896, 11212284 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size    20688, 11212284 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size    68962, 11212284 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size   137924, 11212284 req, miss ratio 0.0651, byte miss ratio 0.0651
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size   275848, 11212284 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns2356.oracleGeneral.zst LHD cache size   551697, 11212284 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size      689, 11212284 req, miss ratio 0.7789, byte miss ratio 0.7789
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size     2068, 11212284 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size     6896, 11212284 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size    20688, 11212284 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size    68962, 11212284 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size   137924, 11212284 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size   275848, 11212284 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns2356.oracleGeneral.zst LRU cache size   551697, 11212284 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size      689, 11212284 req, miss ratio 0.7812, byte miss ratio 0.7812
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size     2068, 11212284 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size     6896, 11212284 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size    20688, 11212284 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size    68962, 11212284 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size   137924, 11212284 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size   275848, 11212284 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns2356.oracleGeneral.zst FIFO cache size   551697, 11212284 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns2356.oracleGeneral.zst Clock cache size      689, 11212284 req, miss ratio 0.7647, byte miss ratio 0.7647
result/tencentBlock.ns2356.oracleGeneral.zst Clock cache size     2068, 11212284 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns2356.oracleGeneral.zst Clock cache size     6896, 11212284 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns2356.oracleGeneral.zst Clock cache size    20688, 11212284 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns2356.oracleGeneral.zst Clock cache size    68962, 11212284 req, miss ratio 0.0802, byte miss ratio 0.0802
