result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size      580, 4686199 req, miss ratio 0.6129, byte miss ratio 0.6129
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size     1740, 4686199 req, miss ratio 0.4244, byte miss ratio 0.4244
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size     5801, 4686199 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size    17403, 4686199 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size    58011, 4686199 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size   116022, 4686199 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size   232045, 4686199 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns5039.oracleGeneral.zst LHD cache size   464091, 4686199 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size      580, 4686199 req, miss ratio 0.6824, byte miss ratio 0.6824
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size     1740, 4686199 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size     5801, 4686199 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size    17403, 4686199 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size    58011, 4686199 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size   116022, 4686199 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size   232045, 4686199 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns5039.oracleGeneral.zst FIFO cache size   464091, 4686199 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size      580, 4686199 req, miss ratio 0.6145, byte miss ratio 0.6145
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size     1740, 4686199 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size     5801, 4686199 req, miss ratio 0.3682, byte miss ratio 0.3682
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size    17403, 4686199 req, miss ratio 0.3208, byte miss ratio 0.3208
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size    58011, 4686199 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size   116022, 4686199 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size   232045, 4686199 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns5039.oracleGeneral.zst LRU cache size   464091, 4686199 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size      580, 4686199 req, miss ratio 0.5904, byte miss ratio 0.5904
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size     1740, 4686199 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size     5801, 4686199 req, miss ratio 0.3597, byte miss ratio 0.3597
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size    17403, 4686199 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size    58011, 4686199 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size   116022, 4686199 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size   232045, 4686199 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns5039.oracleGeneral.zst S3FIFO-1 cache size   464091, 4686199 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns5039.oracleGeneral.zst LeCaR cache size      580, 4686199 req, miss ratio 0.6120, byte miss ratio 0.6120
result/tencentBlock.ns5039.oracleGeneral.zst LeCaR cache size     1740, 4686199 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns5039.oracleGeneral.zst LeCaR cache size     5801, 4686199 req, miss ratio 0.3634, byte miss ratio 0.3634
