result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size      173, 1203665 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size      521, 1203665 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size     1737, 1203665 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size     5213, 1203665 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size    17379, 1203665 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size    34758, 1203665 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size    69516, 1203665 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns20915.oracleGeneral.zst LIRS cache size   139032, 1203665 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size      173, 1203665 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size      521, 1203665 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size     1737, 1203665 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size     5213, 1203665 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size    17379, 1203665 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size    34758, 1203665 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size    69516, 1203665 req, miss ratio 0.1839, byte miss ratio 0.1839
result/tencentBlock.ns20915.oracleGeneral.zst LHD cache size   139032, 1203665 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size      173, 1203665 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size      521, 1203665 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size     1737, 1203665 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size     5213, 1203665 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size    17379, 1203665 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size    34758, 1203665 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size    69516, 1203665 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns20915.oracleGeneral.zst LeCaR cache size   139032, 1203665 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size      173, 1203665 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size      521, 1203665 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size     1737, 1203665 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size     5213, 1203665 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size    17379, 1203665 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns20915.oracleGeneral.zst ARC cache size    34758, 1203665 req, miss ratio 0.2469, byte miss ratio 0.2469
