result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size      134, 3499677 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size      404, 3499677 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size     1348, 3499677 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size     4045, 3499677 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size    13485, 3499677 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size    26970, 3499677 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size    53941, 3499677 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns8893.oracleGeneral.zst ARC cache size   107882, 3499677 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size      134, 3499677 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size      404, 3499677 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size     1348, 3499677 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size     4045, 3499677 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size    13485, 3499677 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size    26970, 3499677 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size    53941, 3499677 req, miss ratio 0.0453, byte miss ratio 0.0453
result/tencentBlock.ns8893.oracleGeneral.zst LeCaR cache size   107882, 3499677 req, miss ratio 0.0385, byte miss ratio 0.0385
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size      134, 3499677 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size      404, 3499677 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size     1348, 3499677 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size     4045, 3499677 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size    13485, 3499677 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size    26970, 3499677 req, miss ratio 0.0794, byte miss ratio 0.0794
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size    53941, 3499677 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns8893.oracleGeneral.zst LIRS cache size   107882, 3499677 req, miss ratio 0.0412, byte miss ratio 0.0412
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size      134, 3499677 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size      404, 3499677 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size     1348, 3499677 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size     4045, 3499677 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size    13485, 3499677 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size    26970, 3499677 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size    53941, 3499677 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns8893.oracleGeneral.zst LRU cache size   107882, 3499677 req, miss ratio 0.0385, byte miss ratio 0.0385
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size      134, 3499677 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size      404, 3499677 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size     1348, 3499677 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size     4045, 3499677 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size    13485, 3499677 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size    26970, 3499677 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size    53941, 3499677 req, miss ratio 0.0478, byte miss ratio 0.0478
result/tencentBlock.ns8893.oracleGeneral.zst Clock cache size   107882, 3499677 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size      134, 3499677 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size      404, 3499677 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size     1348, 3499677 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size     4045, 3499677 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size    13485, 3499677 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size    26970, 3499677 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size    53941, 3499677 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns8893.oracleGeneral.zst FIFO cache size   107882, 3499677 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size      134, 3499677 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size      404, 3499677 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size     1348, 3499677 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size     4045, 3499677 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size    13485, 3499677 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size    26970, 3499677 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size    53941, 3499677 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns8893.oracleGeneral.zst LHD cache size   107882, 3499677 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size      134, 3499677 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size      404, 3499677 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size     1348, 3499677 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size     4045, 3499677 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size    13485, 3499677 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size    26970, 3499677 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size    53941, 3499677 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns8893.oracleGeneral.zst Cacheus cache size   107882, 3499677 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size      134, 3499677 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size      404, 3499677 req, miss ratio 0.2555, byte miss ratio 0.2555
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size     1348, 3499677 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size     4045, 3499677 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size    13485, 3499677 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size    26970, 3499677 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size    53941, 3499677 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns8893.oracleGeneral.zst clock2 cache size   107882, 3499677 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns8893.oracleGeneral.zst S3FIFO-1 cache size      134, 3499677 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns8893.oracleGeneral.zst S3FIFO-1 cache size      404, 3499677 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns8893.oracleGeneral.zst S3FIFO-1 cache size     1348, 3499677 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns8893.oracleGeneral.zst S3FIFO-1 cache size     4045, 3499677 req, miss ratio 0.1725, byte miss ratio 0.1725
