result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size      189, 7519561 req, miss ratio 0.8559, byte miss ratio 0.8559
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size      569, 7519561 req, miss ratio 0.6651, byte miss ratio 0.6651
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size     1899, 7519561 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size     5699, 7519561 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size    18997, 7519561 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size    37995, 7519561 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size    75990, 7519561 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns7702.oracleGeneral.zst FIFO cache size   151980, 7519561 req, miss ratio 0.0346, byte miss ratio 0.0346
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size      189, 7519561 req, miss ratio 0.8436, byte miss ratio 0.8436
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size      569, 7519561 req, miss ratio 0.6163, byte miss ratio 0.6163
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size     1899, 7519561 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size     5699, 7519561 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size    18997, 7519561 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size    37995, 7519561 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size    75990, 7519561 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns7702.oracleGeneral.zst clock2 cache size   151980, 7519561 req, miss ratio 0.0274, byte miss ratio 0.0274
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size      189, 7519561 req, miss ratio 0.6677, byte miss ratio 0.6677
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size      569, 7519561 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size     1899, 7519561 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size     5699, 7519561 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size    18997, 7519561 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size    37995, 7519561 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size    75990, 7519561 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns7702.oracleGeneral.zst LIRS cache size   151980, 7519561 req, miss ratio 0.0291, byte miss ratio 0.0291
result/tencentBlock.ns7702.oracleGeneral.zst LeCaR cache size      189, 7519561 req, miss ratio 0.8266, byte miss ratio 0.8266
result/tencentBlock.ns7702.oracleGeneral.zst LeCaR cache size      569, 7519561 req, miss ratio 0.5693, byte miss ratio 0.5693
