result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size      129, 1033765 req, miss ratio 0.5765, byte miss ratio 0.5765
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size      389, 1033765 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size     1297, 1033765 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size     3892, 1033765 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size    12976, 1033765 req, miss ratio 0.5376, byte miss ratio 0.5376
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size    25952, 1033765 req, miss ratio 0.5256, byte miss ratio 0.5256
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size    51905, 1033765 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns20351.oracleGeneral.zst clock2 cache size   103810, 1033765 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size      129, 1033765 req, miss ratio 0.5772, byte miss ratio 0.5772
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size      389, 1033765 req, miss ratio 0.5493, byte miss ratio 0.5493
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size     1297, 1033765 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size     3892, 1033765 req, miss ratio 0.5389, byte miss ratio 0.5389
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size    12976, 1033765 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size    25952, 1033765 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size    51905, 1033765 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns20351.oracleGeneral.zst LRU cache size   103810, 1033765 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns20351.oracleGeneral.zst S3FIFO-1 cache size      129, 1033765 req, miss ratio 0.5579, byte miss ratio 0.5579
result/tencentBlock.ns20351.oracleGeneral.zst S3FIFO-1 cache size      389, 1033765 req, miss ratio 0.5441, byte miss ratio 0.5441
