result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size      521, 4511310 req, miss ratio 0.6510, byte miss ratio 0.6510
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size     1564, 4511310 req, miss ratio 0.5373, byte miss ratio 0.5373
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size     5213, 4511310 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size    15640, 4511310 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size    52135, 4511310 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size   104270, 4511310 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size   208541, 4511310 req, miss ratio 0.1473, byte miss ratio 0.1473
result/tencentBlock.ns4636.oracleGeneral.zst FIFO cache size   417083, 4511310 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size      521, 4511310 req, miss ratio 0.5539, byte miss ratio 0.5539
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size     1564, 4511310 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size     5213, 4511310 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size    15640, 4511310 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size    52135, 4511310 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size   104270, 4511310 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size   208541, 4511310 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns4636.oracleGeneral.zst LRU cache size   417083, 4511310 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size      521, 4511310 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size     1564, 4511310 req, miss ratio 0.4574, byte miss ratio 0.4574
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size     5213, 4511310 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size    15640, 4511310 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size    52135, 4511310 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size   104270, 4511310 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size   208541, 4511310 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns4636.oracleGeneral.zst LIRS cache size   417083, 4511310 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size      521, 4511310 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size     1564, 4511310 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size     5213, 4511310 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size    15640, 4511310 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size    52135, 4511310 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size   104270, 4511310 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size   208541, 4511310 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns4636.oracleGeneral.zst LeCaR cache size   417083, 4511310 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size      521, 4511310 req, miss ratio 0.5439, byte miss ratio 0.5439
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size     1564, 4511310 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size     5213, 4511310 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size    15640, 4511310 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size    52135, 4511310 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size   104270, 4511310 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size   208541, 4511310 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns4636.oracleGeneral.zst LHD cache size   417083, 4511310 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns4636.oracleGeneral.zst ARC cache size      521, 4511310 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns4636.oracleGeneral.zst ARC cache size     1564, 4511310 req, miss ratio 0.4547, byte miss ratio 0.4547
