result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size      557, 4831235 req, miss ratio 0.5662, byte miss ratio 0.5662
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size     1671, 4831235 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size     5571, 4831235 req, miss ratio 0.3513, byte miss ratio 0.3513
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size    16713, 4831235 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size    55711, 4831235 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size   111423, 4831235 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size   222847, 4831235 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns13461.oracleGeneral.zst LHD cache size   445695, 4831235 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size      557, 4831235 req, miss ratio 0.6499, byte miss ratio 0.6499
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size     1671, 4831235 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size     5571, 4831235 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size    16713, 4831235 req, miss ratio 0.3421, byte miss ratio 0.3421
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size    55711, 4831235 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size   111423, 4831235 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size   222847, 4831235 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns13461.oracleGeneral.zst FIFO cache size   445695, 4831235 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size      557, 4831235 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size     1671, 4831235 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size     5571, 4831235 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size    16713, 4831235 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size    55711, 4831235 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size   111423, 4831235 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size   222847, 4831235 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns13461.oracleGeneral.zst ARC cache size   445695, 4831235 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size      557, 4831235 req, miss ratio 0.5571, byte miss ratio 0.5571
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size     1671, 4831235 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size     5571, 4831235 req, miss ratio 0.3595, byte miss ratio 0.3595
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size    16713, 4831235 req, miss ratio 0.3194, byte miss ratio 0.3194
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size    55711, 4831235 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size   111423, 4831235 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size   222847, 4831235 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns13461.oracleGeneral.zst LIRS cache size   445695, 4831235 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size      557, 4831235 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size     1671, 4831235 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size     5571, 4831235 req, miss ratio 0.3604, byte miss ratio 0.3604
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size    16713, 4831235 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size    55711, 4831235 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size   111423, 4831235 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns13461.oracleGeneral.zst LRU cache size   222847, 4831235 req, miss ratio 0.1391, byte miss ratio 0.1391
