result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size      211, 4774701 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size      634, 4774701 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size     2116, 4774701 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size     6348, 4774701 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size    21162, 4774701 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size    42324, 4774701 req, miss ratio 0.0672, byte miss ratio 0.0672
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size    84649, 4774701 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns7314.oracleGeneral.zst ARC cache size   169299, 4774701 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size      211, 4774701 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size      634, 4774701 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size     2116, 4774701 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size     6348, 4774701 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size    21162, 4774701 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size    42324, 4774701 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size    84649, 4774701 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns7314.oracleGeneral.zst LeCaR cache size   169299, 4774701 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size      211, 4774701 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size      634, 4774701 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size     2116, 4774701 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size     6348, 4774701 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size    21162, 4774701 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size    42324, 4774701 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size    84649, 4774701 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns7314.oracleGeneral.zst LIRS cache size   169299, 4774701 req, miss ratio 0.0456, byte miss ratio 0.0456
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size      211, 4774701 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size      634, 4774701 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size     2116, 4774701 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size     6348, 4774701 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size    21162, 4774701 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns7314.oracleGeneral.zst Cacheus cache size    42324, 4774701 req, miss ratio 0.0705, byte miss ratio 0.0705
