result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size      335, 6522269 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size     1005, 6522269 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size     3351, 6522269 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size    10053, 6522269 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size    33511, 6522269 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size    67023, 6522269 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size   134047, 6522269 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns9810.oracleGeneral.zst S3FIFO-1 cache size   268094, 6522269 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size      335, 6522269 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size     1005, 6522269 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size     3351, 6522269 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size    10053, 6522269 req, miss ratio 0.2091, byte miss ratio 0.2091
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size    33511, 6522269 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size    67023, 6522269 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size   134047, 6522269 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns9810.oracleGeneral.zst ARC cache size   268094, 6522269 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size      335, 6522269 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size     1005, 6522269 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size     3351, 6522269 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size    10053, 6522269 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size    33511, 6522269 req, miss ratio 0.1372, byte miss ratio 0.1372
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size    67023, 6522269 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size   134047, 6522269 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns9810.oracleGeneral.zst clock2 cache size   268094, 6522269 req, miss ratio 0.0519, byte miss ratio 0.0519
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size      335, 6522269 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size     1005, 6522269 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size     3351, 6522269 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size    10053, 6522269 req, miss ratio 0.2142, byte miss ratio 0.2142
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size    33511, 6522269 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size    67023, 6522269 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size   134047, 6522269 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns9810.oracleGeneral.zst Cacheus cache size   268094, 6522269 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size      335, 6522269 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size     1005, 6522269 req, miss ratio 0.2883, byte miss ratio 0.2883
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size     3351, 6522269 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size    10053, 6522269 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size    33511, 6522269 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size    67023, 6522269 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size   134047, 6522269 req, miss ratio 0.0689, byte miss ratio 0.0689
result/tencentBlock.ns9810.oracleGeneral.zst LIRS cache size   268094, 6522269 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size      335, 6522269 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size     1005, 6522269 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size     3351, 6522269 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size    10053, 6522269 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size    33511, 6522269 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size    67023, 6522269 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size   134047, 6522269 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns9810.oracleGeneral.zst LHD cache size   268094, 6522269 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size      335, 6522269 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size     1005, 6522269 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size     3351, 6522269 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size    10053, 6522269 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size    33511, 6522269 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size    67023, 6522269 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size   134047, 6522269 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns9810.oracleGeneral.zst Clock cache size   268094, 6522269 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns9810.oracleGeneral.zst LeCaR cache size      335, 6522269 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns9810.oracleGeneral.zst LeCaR cache size     1005, 6522269 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns9810.oracleGeneral.zst LeCaR cache size     3351, 6522269 req, miss ratio 0.2584, byte miss ratio 0.2584
