result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size      868, 13126312 req, miss ratio 0.7922, byte miss ratio 0.7922
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size     2606, 13126312 req, miss ratio 0.7511, byte miss ratio 0.7511
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size     8688, 13126312 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size    26066, 13126312 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size    86889, 13126312 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size   173779, 13126312 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size   347559, 13126312 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns5858.oracleGeneral.zst LRU cache size   695119, 13126312 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size      868, 13126312 req, miss ratio 0.7893, byte miss ratio 0.7893
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size     2606, 13126312 req, miss ratio 0.7487, byte miss ratio 0.7487
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size     8688, 13126312 req, miss ratio 0.5881, byte miss ratio 0.5881
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size    26066, 13126312 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size    86889, 13126312 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size   173779, 13126312 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size   347559, 13126312 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns5858.oracleGeneral.zst clock2 cache size   695119, 13126312 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size      868, 13126312 req, miss ratio 0.7837, byte miss ratio 0.7837
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size     2606, 13126312 req, miss ratio 0.7382, byte miss ratio 0.7382
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size     8688, 13126312 req, miss ratio 0.6395, byte miss ratio 0.6395
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size    26066, 13126312 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size    86889, 13126312 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size   173779, 13126312 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size   347559, 13126312 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns5858.oracleGeneral.zst Cacheus cache size   695119, 13126312 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size      868, 13126312 req, miss ratio 0.7786, byte miss ratio 0.7786
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size     2606, 13126312 req, miss ratio 0.7377, byte miss ratio 0.7377
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size     8688, 13126312 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size    26066, 13126312 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size    86889, 13126312 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size   173779, 13126312 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size   347559, 13126312 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns5858.oracleGeneral.zst ARC cache size   695119, 13126312 req, miss ratio 0.0692, byte miss ratio 0.0692
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size      868, 13126312 req, miss ratio 0.7862, byte miss ratio 0.7862
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size     2606, 13126312 req, miss ratio 0.7459, byte miss ratio 0.7459
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size     8688, 13126312 req, miss ratio 0.6395, byte miss ratio 0.6395
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size    26066, 13126312 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size    86889, 13126312 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size   173779, 13126312 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns5858.oracleGeneral.zst S3FIFO-1 cache size   347559, 13126312 req, miss ratio 0.0983, byte miss ratio 0.0983
