result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size      192, 1674051 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size      578, 1674051 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size     1928, 1674051 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size     5785, 1674051 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size    19284, 1674051 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size    38568, 1674051 req, miss ratio 0.3416, byte miss ratio 0.3416
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size    77136, 1674051 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns20004.oracleGeneral.zst LHD cache size   154272, 1674051 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size      192, 1674051 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size      578, 1674051 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size     1928, 1674051 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size     5785, 1674051 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size    19284, 1674051 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size    38568, 1674051 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size    77136, 1674051 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns20004.oracleGeneral.zst FIFO cache size   154272, 1674051 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size      192, 1674051 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size      578, 1674051 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size     1928, 1674051 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size     5785, 1674051 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size    19284, 1674051 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size    38568, 1674051 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size    77136, 1674051 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns20004.oracleGeneral.zst S3FIFO-1 cache size   154272, 1674051 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size      192, 1674051 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size      578, 1674051 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size     1928, 1674051 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size     5785, 1674051 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size    19284, 1674051 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size    38568, 1674051 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size    77136, 1674051 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns20004.oracleGeneral.zst Clock cache size   154272, 1674051 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size      192, 1674051 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size      578, 1674051 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size     1928, 1674051 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size     5785, 1674051 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size    19284, 1674051 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size    38568, 1674051 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns20004.oracleGeneral.zst Cacheus cache size    77136, 1674051 req, miss ratio 0.2655, byte miss ratio 0.2655
