result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size      354, 1659354 req, miss ratio 0.6370, byte miss ratio 0.6370
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size     1062, 1659354 req, miss ratio 0.6319, byte miss ratio 0.6319
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size     3540, 1659354 req, miss ratio 0.6298, byte miss ratio 0.6298
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size    10620, 1659354 req, miss ratio 0.6288, byte miss ratio 0.6288
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size    35400, 1659354 req, miss ratio 0.5962, byte miss ratio 0.5962
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size    70800, 1659354 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size   141600, 1659354 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns22516.oracleGeneral.zst Clock cache size   283200, 1659354 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size      354, 1659354 req, miss ratio 0.6433, byte miss ratio 0.6433
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size     1062, 1659354 req, miss ratio 0.6324, byte miss ratio 0.6324
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size     3540, 1659354 req, miss ratio 0.6291, byte miss ratio 0.6291
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size    10620, 1659354 req, miss ratio 0.6267, byte miss ratio 0.6267
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size    35400, 1659354 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size    70800, 1659354 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size   141600, 1659354 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns22516.oracleGeneral.zst S3FIFO-1 cache size   283200, 1659354 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size      354, 1659354 req, miss ratio 0.6714, byte miss ratio 0.6714
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size     1062, 1659354 req, miss ratio 0.6616, byte miss ratio 0.6616
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size     3540, 1659354 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size    10620, 1659354 req, miss ratio 0.6223, byte miss ratio 0.6223
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size    35400, 1659354 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size    70800, 1659354 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size   141600, 1659354 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns22516.oracleGeneral.zst LIRS cache size   283200, 1659354 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size      354, 1659354 req, miss ratio 0.6348, byte miss ratio 0.6348
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size     1062, 1659354 req, miss ratio 0.6316, byte miss ratio 0.6316
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size     3540, 1659354 req, miss ratio 0.6296, byte miss ratio 0.6296
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size    10620, 1659354 req, miss ratio 0.6286, byte miss ratio 0.6286
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size    35400, 1659354 req, miss ratio 0.5975, byte miss ratio 0.5975
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size    70800, 1659354 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size   141600, 1659354 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns22516.oracleGeneral.zst clock2 cache size   283200, 1659354 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size      354, 1659354 req, miss ratio 0.6400, byte miss ratio 0.6400
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size     1062, 1659354 req, miss ratio 0.6321, byte miss ratio 0.6321
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size     3540, 1659354 req, miss ratio 0.6298, byte miss ratio 0.6298
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size    10620, 1659354 req, miss ratio 0.6289, byte miss ratio 0.6289
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size    35400, 1659354 req, miss ratio 0.5937, byte miss ratio 0.5937
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size    70800, 1659354 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size   141600, 1659354 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns22516.oracleGeneral.zst LRU cache size   283200, 1659354 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns22516.oracleGeneral.zst FIFO cache size      354, 1659354 req, miss ratio 0.6983, byte miss ratio 0.6983
result/tencentBlock.ns22516.oracleGeneral.zst FIFO cache size     1062, 1659354 req, miss ratio 0.6548, byte miss ratio 0.6548
result/tencentBlock.ns22516.oracleGeneral.zst FIFO cache size     3540, 1659354 req, miss ratio 0.6372, byte miss ratio 0.6372
result/tencentBlock.ns22516.oracleGeneral.zst FIFO cache size    10620, 1659354 req, miss ratio 0.6316, byte miss ratio 0.6316
result/tencentBlock.ns22516.oracleGeneral.zst FIFO cache size    35400, 1659354 req, miss ratio 0.5958, byte miss ratio 0.5958
