result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size      227, 1345634 req, miss ratio 0.6247, byte miss ratio 0.6247
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size      682, 1345634 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size     2273, 1345634 req, miss ratio 0.6057, byte miss ratio 0.6057
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size     6821, 1345634 req, miss ratio 0.5993, byte miss ratio 0.5993
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size    22737, 1345634 req, miss ratio 0.5796, byte miss ratio 0.5796
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size    45475, 1345634 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size    90950, 1345634 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns11163.oracleGeneral.zst LRU cache size   181900, 1345634 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size      227, 1345634 req, miss ratio 0.6192, byte miss ratio 0.6192
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size      682, 1345634 req, miss ratio 0.6102, byte miss ratio 0.6102
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size     2273, 1345634 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size     6821, 1345634 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size    22737, 1345634 req, miss ratio 0.5782, byte miss ratio 0.5782
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size    45475, 1345634 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size    90950, 1345634 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns11163.oracleGeneral.zst LeCaR cache size   181900, 1345634 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size      227, 1345634 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size      682, 1345634 req, miss ratio 0.6099, byte miss ratio 0.6099
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size     2273, 1345634 req, miss ratio 0.6057, byte miss ratio 0.6057
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size     6821, 1345634 req, miss ratio 0.5988, byte miss ratio 0.5988
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size    22737, 1345634 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size    45475, 1345634 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size    90950, 1345634 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns11163.oracleGeneral.zst clock2 cache size   181900, 1345634 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size      227, 1345634 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size      682, 1345634 req, miss ratio 0.6075, byte miss ratio 0.6075
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size     2273, 1345634 req, miss ratio 0.6048, byte miss ratio 0.6048
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size     6821, 1345634 req, miss ratio 0.5980, byte miss ratio 0.5980
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size    22737, 1345634 req, miss ratio 0.5645, byte miss ratio 0.5645
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size    45475, 1345634 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size    90950, 1345634 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns11163.oracleGeneral.zst Cacheus cache size   181900, 1345634 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size      227, 1345634 req, miss ratio 0.6224, byte miss ratio 0.6224
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size      682, 1345634 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size     2273, 1345634 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size     6821, 1345634 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size    22737, 1345634 req, miss ratio 0.5853, byte miss ratio 0.5853
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size    45475, 1345634 req, miss ratio 0.5356, byte miss ratio 0.5356
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size    90950, 1345634 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns11163.oracleGeneral.zst Clock cache size   181900, 1345634 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size      227, 1345634 req, miss ratio 0.6677, byte miss ratio 0.6677
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size      682, 1345634 req, miss ratio 0.6296, byte miss ratio 0.6296
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size     2273, 1345634 req, miss ratio 0.6121, byte miss ratio 0.6121
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size     6821, 1345634 req, miss ratio 0.6022, byte miss ratio 0.6022
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size    22737, 1345634 req, miss ratio 0.5793, byte miss ratio 0.5793
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size    45475, 1345634 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size    90950, 1345634 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns11163.oracleGeneral.zst FIFO cache size   181900, 1345634 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size      227, 1345634 req, miss ratio 0.6110, byte miss ratio 0.6110
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size      682, 1345634 req, miss ratio 0.6076, byte miss ratio 0.6076
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size     2273, 1345634 req, miss ratio 0.6050, byte miss ratio 0.6050
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size     6821, 1345634 req, miss ratio 0.6001, byte miss ratio 0.6001
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size    22737, 1345634 req, miss ratio 0.5511, byte miss ratio 0.5511
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size    45475, 1345634 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size    90950, 1345634 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns11163.oracleGeneral.zst ARC cache size   181900, 1345634 req, miss ratio 0.1702, byte miss ratio 0.1702
