result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size      152, 1356936 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size      456, 1356936 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size     1521, 1356936 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size     4565, 1356936 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size    15217, 1356936 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size    30434, 1356936 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size    60869, 1356936 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns17531.oracleGeneral.zst FIFO cache size   121738, 1356936 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size      152, 1356936 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size      456, 1356936 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size     1521, 1356936 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size     4565, 1356936 req, miss ratio 0.4688, byte miss ratio 0.4688
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size    15217, 1356936 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size    30434, 1356936 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size    60869, 1356936 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns17531.oracleGeneral.zst S3FIFO-1 cache size   121738, 1356936 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size      152, 1356936 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size      456, 1356936 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size     1521, 1356936 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size     4565, 1356936 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size    15217, 1356936 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size    30434, 1356936 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size    60869, 1356936 req, miss ratio 0.2377, byte miss ratio 0.2377
result/tencentBlock.ns17531.oracleGeneral.zst LeCaR cache size   121738, 1356936 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns17531.oracleGeneral.zst LHD cache size      152, 1356936 req, miss ratio 0.5229, byte miss ratio 0.5229
result/tencentBlock.ns17531.oracleGeneral.zst LHD cache size      456, 1356936 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns17531.oracleGeneral.zst LHD cache size     1521, 1356936 req, miss ratio 0.4713, byte miss ratio 0.4713
