result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size      484, 1752095 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size     1452, 1752095 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size     4840, 1752095 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size    14522, 1752095 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size    48408, 1752095 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size    96816, 1752095 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size   193632, 1752095 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns1465.oracleGeneral.zst ARC cache size   387264, 1752095 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size      484, 1752095 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size     1452, 1752095 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size     4840, 1752095 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size    14522, 1752095 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size    48408, 1752095 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size    96816, 1752095 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size   193632, 1752095 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns1465.oracleGeneral.zst LeCaR cache size   387264, 1752095 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns1465.oracleGeneral.zst Cacheus cache size      484, 1752095 req, miss ratio 0.4910, byte miss ratio 0.4910
