result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size      107, 1480124 req, miss ratio 0.3571, byte miss ratio 0.3571
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size      323, 1480124 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size     1079, 1480124 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size     3239, 1480124 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size    10798, 1480124 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size    21596, 1480124 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size    43193, 1480124 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns5387.oracleGeneral.zst Clock cache size    86386, 1480124 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size      107, 1480124 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size      323, 1480124 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size     1079, 1480124 req, miss ratio 0.2564, byte miss ratio 0.2564
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size     3239, 1480124 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size    10798, 1480124 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size    21596, 1480124 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size    43193, 1480124 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns5387.oracleGeneral.zst LRU cache size    86386, 1480124 req, miss ratio 0.0738, byte miss ratio 0.0738
