result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size      203, 1663599 req, miss ratio 0.4620, byte miss ratio 0.4620
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size      609, 1663599 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size     2030, 1663599 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size     6092, 1663599 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size    20309, 1663599 req, miss ratio 0.3698, byte miss ratio 0.3698
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size    40619, 1663599 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size    81238, 1663599 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns19424.oracleGeneral.zst ARC cache size   162476, 1663599 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size      203, 1663599 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size      609, 1663599 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size     2030, 1663599 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size     6092, 1663599 req, miss ratio 0.4309, byte miss ratio 0.4309
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size    20309, 1663599 req, miss ratio 0.3614, byte miss ratio 0.3614
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size    40619, 1663599 req, miss ratio 0.2868, byte miss ratio 0.2868
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size    81238, 1663599 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns19424.oracleGeneral.zst LIRS cache size   162476, 1663599 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size      203, 1663599 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size      609, 1663599 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size     2030, 1663599 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size     6092, 1663599 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size    20309, 1663599 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size    40619, 1663599 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size    81238, 1663599 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns19424.oracleGeneral.zst Cacheus cache size   162476, 1663599 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size      203, 1663599 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size      609, 1663599 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size     2030, 1663599 req, miss ratio 0.4413, byte miss ratio 0.4413
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size     6092, 1663599 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size    20309, 1663599 req, miss ratio 0.3884, byte miss ratio 0.3884
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size    40619, 1663599 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size    81238, 1663599 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns19424.oracleGeneral.zst LRU cache size   162476, 1663599 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size      203, 1663599 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size      609, 1663599 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size     2030, 1663599 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size     6092, 1663599 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size    20309, 1663599 req, miss ratio 0.3632, byte miss ratio 0.3632
result/tencentBlock.ns19424.oracleGeneral.zst S3FIFO-1 cache size    40619, 1663599 req, miss ratio 0.3070, byte miss ratio 0.3070
