result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size      524, 5073688 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size     1572, 5073688 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size     5240, 5073688 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size    15720, 5073688 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size    52400, 5073688 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size   104801, 5073688 req, miss ratio 0.2509, byte miss ratio 0.2509
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size   209602, 5073688 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns16350.oracleGeneral.zst LIRS cache size   419204, 5073688 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size      524, 5073688 req, miss ratio 0.5587, byte miss ratio 0.5587
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size     1572, 5073688 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size     5240, 5073688 req, miss ratio 0.4082, byte miss ratio 0.4082
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size    15720, 5073688 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size    52400, 5073688 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size   104801, 5073688 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size   209602, 5073688 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns16350.oracleGeneral.zst LeCaR cache size   419204, 5073688 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns16350.oracleGeneral.zst S3FIFO-1 cache size      524, 5073688 req, miss ratio 0.5525, byte miss ratio 0.5525
