result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size      356, 2329554 req, miss ratio 0.5342, byte miss ratio 0.5342
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size     1068, 2329554 req, miss ratio 0.5234, byte miss ratio 0.5234
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size     3561, 2329554 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size    10685, 2329554 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size    35617, 2329554 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size    71235, 2329554 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size   142471, 2329554 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns2561.oracleGeneral.zst LHD cache size   284943, 2329554 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size      356, 2329554 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size     1068, 2329554 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size     3561, 2329554 req, miss ratio 0.5158, byte miss ratio 0.5158
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size    10685, 2329554 req, miss ratio 0.5040, byte miss ratio 0.5040
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size    35617, 2329554 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size    71235, 2329554 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size   142471, 2329554 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns2561.oracleGeneral.zst Cacheus cache size   284943, 2329554 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size      356, 2329554 req, miss ratio 0.5759, byte miss ratio 0.5759
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size     1068, 2329554 req, miss ratio 0.5418, byte miss ratio 0.5418
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size     3561, 2329554 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size    10685, 2329554 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size    35617, 2329554 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size    71235, 2329554 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size   142471, 2329554 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns2561.oracleGeneral.zst FIFO cache size   284943, 2329554 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size      356, 2329554 req, miss ratio 0.5362, byte miss ratio 0.5362
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size     1068, 2329554 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size     3561, 2329554 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size    10685, 2329554 req, miss ratio 0.5150, byte miss ratio 0.5150
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size    35617, 2329554 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size    71235, 2329554 req, miss ratio 0.4313, byte miss ratio 0.4313
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size   142471, 2329554 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns2561.oracleGeneral.zst Clock cache size   284943, 2329554 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size      356, 2329554 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size     1068, 2329554 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size     3561, 2329554 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size    10685, 2329554 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size    35617, 2329554 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size    71235, 2329554 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size   142471, 2329554 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns2561.oracleGeneral.zst S3FIFO-1 cache size   284943, 2329554 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size      356, 2329554 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size     1068, 2329554 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size     3561, 2329554 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size    10685, 2329554 req, miss ratio 0.5069, byte miss ratio 0.5069
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size    35617, 2329554 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size    71235, 2329554 req, miss ratio 0.4116, byte miss ratio 0.4116
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size   142471, 2329554 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns2561.oracleGeneral.zst ARC cache size   284943, 2329554 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size      356, 2329554 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size     1068, 2329554 req, miss ratio 0.5245, byte miss ratio 0.5245
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size     3561, 2329554 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size    10685, 2329554 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size    35617, 2329554 req, miss ratio 0.4683, byte miss ratio 0.4683
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size    71235, 2329554 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size   142471, 2329554 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns2561.oracleGeneral.zst LRU cache size   284943, 2329554 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size      356, 2329554 req, miss ratio 0.5888, byte miss ratio 0.5888
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size     1068, 2329554 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size     3561, 2329554 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size    10685, 2329554 req, miss ratio 0.5026, byte miss ratio 0.5026
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size    35617, 2329554 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size    71235, 2329554 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns2561.oracleGeneral.zst LIRS cache size   142471, 2329554 req, miss ratio 0.2313, byte miss ratio 0.2313
