result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size      437, 4373639 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size     1312, 4373639 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size     4374, 4373639 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size    13124, 4373639 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size    43747, 4373639 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size    87494, 4373639 req, miss ratio 0.1605, byte miss ratio 0.1605
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size   174988, 4373639 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns16426.oracleGeneral.zst ARC cache size   349977, 4373639 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size      437, 4373639 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size     1312, 4373639 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size     4374, 4373639 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size    13124, 4373639 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size    43747, 4373639 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size    87494, 4373639 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size   174988, 4373639 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns16426.oracleGeneral.zst LeCaR cache size   349977, 4373639 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size      437, 4373639 req, miss ratio 0.5014, byte miss ratio 0.5014
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size     1312, 4373639 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size     4374, 4373639 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size    13124, 4373639 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size    43747, 4373639 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size    87494, 4373639 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns16426.oracleGeneral.zst LIRS cache size   174988, 4373639 req, miss ratio 0.1180, byte miss ratio 0.1180
