result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size      142, 1318342 req, miss ratio 0.5311, byte miss ratio 0.5311
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size      427, 1318342 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size     1423, 1318342 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size     4270, 1318342 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size    14234, 1318342 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size    28468, 1318342 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size    56936, 1318342 req, miss ratio 0.3544, byte miss ratio 0.3544
result/tencentBlock.ns13782.oracleGeneral.zst clock2 cache size   113872, 1318342 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size      142, 1318342 req, miss ratio 0.5685, byte miss ratio 0.5685
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size      427, 1318342 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size     1423, 1318342 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size     4270, 1318342 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size    14234, 1318342 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size    28468, 1318342 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size    56936, 1318342 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns13782.oracleGeneral.zst LIRS cache size   113872, 1318342 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns13782.oracleGeneral.zst LeCaR cache size      142, 1318342 req, miss ratio 0.5276, byte miss ratio 0.5276
