result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size      141, 1662659 req, miss ratio 0.5916, byte miss ratio 0.5916
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size      425, 1662659 req, miss ratio 0.5588, byte miss ratio 0.5588
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size     1416, 1662659 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size     4250, 1662659 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size    14167, 1662659 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size    28334, 1662659 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size    56668, 1662659 req, miss ratio 0.2258, byte miss ratio 0.2258
result/tencentBlock.ns16001.oracleGeneral.zst LHD cache size   113336, 1662659 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size      141, 1662659 req, miss ratio 0.5734, byte miss ratio 0.5734
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size      425, 1662659 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size     1416, 1662659 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size     4250, 1662659 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size    14167, 1662659 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size    28334, 1662659 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size    56668, 1662659 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns16001.oracleGeneral.zst ARC cache size   113336, 1662659 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size      141, 1662659 req, miss ratio 0.5917, byte miss ratio 0.5917
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size      425, 1662659 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size     1416, 1662659 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size     4250, 1662659 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size    14167, 1662659 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size    28334, 1662659 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size    56668, 1662659 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns16001.oracleGeneral.zst clock2 cache size   113336, 1662659 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size      141, 1662659 req, miss ratio 0.6068, byte miss ratio 0.6068
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size      425, 1662659 req, miss ratio 0.5619, byte miss ratio 0.5619
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size     1416, 1662659 req, miss ratio 0.5327, byte miss ratio 0.5327
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size     4250, 1662659 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size    14167, 1662659 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size    28334, 1662659 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size    56668, 1662659 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns16001.oracleGeneral.zst Clock cache size   113336, 1662659 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size      141, 1662659 req, miss ratio 0.5730, byte miss ratio 0.5730
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size      425, 1662659 req, miss ratio 0.5435, byte miss ratio 0.5435
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size     1416, 1662659 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size     4250, 1662659 req, miss ratio 0.3690, byte miss ratio 0.3690
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size    14167, 1662659 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size    28334, 1662659 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size    56668, 1662659 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns16001.oracleGeneral.zst Cacheus cache size   113336, 1662659 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size      141, 1662659 req, miss ratio 0.6599, byte miss ratio 0.6599
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size      425, 1662659 req, miss ratio 0.5967, byte miss ratio 0.5967
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size     1416, 1662659 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size     4250, 1662659 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size    14167, 1662659 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size    28334, 1662659 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size    56668, 1662659 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns16001.oracleGeneral.zst FIFO cache size   113336, 1662659 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size      141, 1662659 req, miss ratio 0.5761, byte miss ratio 0.5761
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size      425, 1662659 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size     1416, 1662659 req, miss ratio 0.3726, byte miss ratio 0.3726
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size     4250, 1662659 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size    14167, 1662659 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size    28334, 1662659 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size    56668, 1662659 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns16001.oracleGeneral.zst S3FIFO-1 cache size   113336, 1662659 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns16001.oracleGeneral.zst LRU cache size      141, 1662659 req, miss ratio 0.6061, byte miss ratio 0.6061
result/tencentBlock.ns16001.oracleGeneral.zst LRU cache size      425, 1662659 req, miss ratio 0.5638, byte miss ratio 0.5638
