result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size      721, 654781000 req, miss ratio 0.9906, byte miss ratio 0.9906
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size     2164, 654781000 req, miss ratio 0.9608, byte miss ratio 0.9608
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size     7214, 654781000 req, miss ratio 0.8519, byte miss ratio 0.8519
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size    21642, 654781000 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size    72140, 654781000 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size   144280, 654781000 req, miss ratio 0.0211, byte miss ratio 0.0211
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size   288560, 654781000 req, miss ratio 0.0036, byte miss ratio 0.0036
result/tencentBlock.ns1282.oracleGeneral.zst clock2 cache size   577121, 654781000 req, miss ratio 0.0013, byte miss ratio 0.0013
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size      721, 654781000 req, miss ratio 0.9592, byte miss ratio 0.9592
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size     2164, 654781000 req, miss ratio 0.9061, byte miss ratio 0.9061
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size     7214, 654781000 req, miss ratio 0.7760, byte miss ratio 0.7760
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size    21642, 654781000 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size    72140, 654781000 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size   144280, 654781000 req, miss ratio 0.0233, byte miss ratio 0.0233
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size   288560, 654781000 req, miss ratio 0.0038, byte miss ratio 0.0038
result/tencentBlock.ns1282.oracleGeneral.zst Cacheus cache size   577121, 654781000 req, miss ratio 0.0012, byte miss ratio 0.0012
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size      721, 654781000 req, miss ratio 0.9913, byte miss ratio 0.9913
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size     2164, 654781000 req, miss ratio 0.9623, byte miss ratio 0.9623
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size     7214, 654781000 req, miss ratio 0.8705, byte miss ratio 0.8705
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size    21642, 654781000 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size    72140, 654781000 req, miss ratio 0.0797, byte miss ratio 0.0797
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size   144280, 654781000 req, miss ratio 0.0230, byte miss ratio 0.0230
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size   288560, 654781000 req, miss ratio 0.0037, byte miss ratio 0.0037
result/tencentBlock.ns1282.oracleGeneral.zst LRU cache size   577121, 654781000 req, miss ratio 0.0012, byte miss ratio 0.0012
