result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size      450, 3988654 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size     1352, 3988654 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size     4509, 3988654 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size    13529, 3988654 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size    45098, 3988654 req, miss ratio 0.2026, byte miss ratio 0.2026
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size    90197, 3988654 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size   180395, 3988654 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns23302.oracleGeneral.zst LeCaR cache size   360791, 3988654 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size      450, 3988654 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size     1352, 3988654 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size     4509, 3988654 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size    13529, 3988654 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size    45098, 3988654 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size    90197, 3988654 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size   180395, 3988654 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns23302.oracleGeneral.zst S3FIFO-1 cache size   360791, 3988654 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size      450, 3988654 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size     1352, 3988654 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size     4509, 3988654 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size    13529, 3988654 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size    45098, 3988654 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size    90197, 3988654 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size   180395, 3988654 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns23302.oracleGeneral.zst ARC cache size   360791, 3988654 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size      450, 3988654 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size     1352, 3988654 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size     4509, 3988654 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size    13529, 3988654 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size    45098, 3988654 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size    90197, 3988654 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size   180395, 3988654 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns23302.oracleGeneral.zst FIFO cache size   360791, 3988654 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size      450, 3988654 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size     1352, 3988654 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size     4509, 3988654 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size    13529, 3988654 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size    45098, 3988654 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size    90197, 3988654 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size   180395, 3988654 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns23302.oracleGeneral.zst Cacheus cache size   360791, 3988654 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size      450, 3988654 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size     1352, 3988654 req, miss ratio 0.3397, byte miss ratio 0.3397
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size     4509, 3988654 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size    13529, 3988654 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size    45098, 3988654 req, miss ratio 0.2030, byte miss ratio 0.2030
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size    90197, 3988654 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size   180395, 3988654 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns23302.oracleGeneral.zst LRU cache size   360791, 3988654 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size      450, 3988654 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size     1352, 3988654 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size     4509, 3988654 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size    13529, 3988654 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size    45098, 3988654 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size    90197, 3988654 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size   180395, 3988654 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns23302.oracleGeneral.zst LIRS cache size   360791, 3988654 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size      450, 3988654 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size     1352, 3988654 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size     4509, 3988654 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size    13529, 3988654 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size    45098, 3988654 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size    90197, 3988654 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size   180395, 3988654 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns23302.oracleGeneral.zst LHD cache size   360791, 3988654 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns23302.oracleGeneral.zst clock2 cache size      450, 3988654 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns23302.oracleGeneral.zst clock2 cache size     1352, 3988654 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns23302.oracleGeneral.zst clock2 cache size     4509, 3988654 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns23302.oracleGeneral.zst clock2 cache size    13529, 3988654 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns23302.oracleGeneral.zst clock2 cache size    45098, 3988654 req, miss ratio 0.2116, byte miss ratio 0.2116
