result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size      341, 3944650 req, miss ratio 0.6163, byte miss ratio 0.6163
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size     1023, 3944650 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size     3412, 3944650 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size    10237, 3944650 req, miss ratio 0.2365, byte miss ratio 0.2365
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size    34124, 3944650 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size    68248, 3944650 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size   136496, 3944650 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns11904.oracleGeneral.zst FIFO cache size   272992, 3944650 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size      341, 3944650 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size     1023, 3944650 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size     3412, 3944650 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size    10237, 3944650 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size    34124, 3944650 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size    68248, 3944650 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size   136496, 3944650 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns11904.oracleGeneral.zst LIRS cache size   272992, 3944650 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size      341, 3944650 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size     1023, 3944650 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size     3412, 3944650 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size    10237, 3944650 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size    34124, 3944650 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size    68248, 3944650 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size   136496, 3944650 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns11904.oracleGeneral.zst clock2 cache size   272992, 3944650 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size      341, 3944650 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size     1023, 3944650 req, miss ratio 0.3721, byte miss ratio 0.3721
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size     3412, 3944650 req, miss ratio 0.2416, byte miss ratio 0.2416
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size    10237, 3944650 req, miss ratio 0.2075, byte miss ratio 0.2075
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size    34124, 3944650 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size    68248, 3944650 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size   136496, 3944650 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns11904.oracleGeneral.zst Cacheus cache size   272992, 3944650 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size      341, 3944650 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size     1023, 3944650 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size     3412, 3944650 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size    10237, 3944650 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size    34124, 3944650 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size    68248, 3944650 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size   136496, 3944650 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns11904.oracleGeneral.zst LeCaR cache size   272992, 3944650 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size      341, 3944650 req, miss ratio 0.5345, byte miss ratio 0.5345
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size     1023, 3944650 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size     3412, 3944650 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size    10237, 3944650 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size    34124, 3944650 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size    68248, 3944650 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size   136496, 3944650 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns11904.oracleGeneral.zst Clock cache size   272992, 3944650 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size      341, 3944650 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size     1023, 3944650 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size     3412, 3944650 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size    10237, 3944650 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size    34124, 3944650 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size    68248, 3944650 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size   136496, 3944650 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns11904.oracleGeneral.zst ARC cache size   272992, 3944650 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns11904.oracleGeneral.zst LHD cache size      341, 3944650 req, miss ratio 0.5279, byte miss ratio 0.5279
result/tencentBlock.ns11904.oracleGeneral.zst LHD cache size     1023, 3944650 req, miss ratio 0.3864, byte miss ratio 0.3864
