result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size      446, 4143847 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size     1340, 4143847 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size     4469, 4143847 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size    13409, 4143847 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size    44698, 4143847 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size    89396, 4143847 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size   178792, 4143847 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns2303.oracleGeneral.zst LIRS cache size   357584, 4143847 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size      446, 4143847 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size     1340, 4143847 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size     4469, 4143847 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size    13409, 4143847 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size    44698, 4143847 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size    89396, 4143847 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size   178792, 4143847 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns2303.oracleGeneral.zst Cacheus cache size   357584, 4143847 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns2303.oracleGeneral.zst FIFO cache size      446, 4143847 req, miss ratio 0.6558, byte miss ratio 0.6558
result/tencentBlock.ns2303.oracleGeneral.zst FIFO cache size     1340, 4143847 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns2303.oracleGeneral.zst FIFO cache size     4469, 4143847 req, miss ratio 0.4961, byte miss ratio 0.4961
