result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size      419, 4821039 req, miss ratio 0.6673, byte miss ratio 0.6673
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size     1259, 4821039 req, miss ratio 0.6266, byte miss ratio 0.6266
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size     4198, 4821039 req, miss ratio 0.5099, byte miss ratio 0.5099
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size    12595, 4821039 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size    41984, 4821039 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size    83968, 4821039 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size   167937, 4821039 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns10752.oracleGeneral.zst LIRS cache size   335875, 4821039 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size      419, 4821039 req, miss ratio 0.7120, byte miss ratio 0.7120
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size     1259, 4821039 req, miss ratio 0.6726, byte miss ratio 0.6726
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size     4198, 4821039 req, miss ratio 0.6284, byte miss ratio 0.6284
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size    12595, 4821039 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size    41984, 4821039 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size    83968, 4821039 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size   167937, 4821039 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns10752.oracleGeneral.zst Clock cache size   335875, 4821039 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size      419, 4821039 req, miss ratio 0.7152, byte miss ratio 0.7152
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size     1259, 4821039 req, miss ratio 0.6773, byte miss ratio 0.6773
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size     4198, 4821039 req, miss ratio 0.6331, byte miss ratio 0.6331
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size    12595, 4821039 req, miss ratio 0.4768, byte miss ratio 0.4768
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size    41984, 4821039 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size    83968, 4821039 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size   167937, 4821039 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns10752.oracleGeneral.zst LRU cache size   335875, 4821039 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size      419, 4821039 req, miss ratio 0.7096, byte miss ratio 0.7096
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size     1259, 4821039 req, miss ratio 0.6677, byte miss ratio 0.6677
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size     4198, 4821039 req, miss ratio 0.6247, byte miss ratio 0.6247
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size    12595, 4821039 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size    41984, 4821039 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size    83968, 4821039 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size   167937, 4821039 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns10752.oracleGeneral.zst clock2 cache size   335875, 4821039 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size      419, 4821039 req, miss ratio 0.6641, byte miss ratio 0.6641
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size     1259, 4821039 req, miss ratio 0.6263, byte miss ratio 0.6263
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size     4198, 4821039 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size    12595, 4821039 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size    41984, 4821039 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size    83968, 4821039 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size   167937, 4821039 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns10752.oracleGeneral.zst ARC cache size   335875, 4821039 req, miss ratio 0.0874, byte miss ratio 0.0874
