result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size      170, 1759349 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size      512, 1759349 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size     1708, 1759349 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size     5124, 1759349 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size    17082, 1759349 req, miss ratio 0.4125, byte miss ratio 0.4125
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size    34165, 1759349 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size    68330, 1759349 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns16763.oracleGeneral.zst ARC cache size   136660, 1759349 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size      170, 1759349 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size      512, 1759349 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size     1708, 1759349 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size     5124, 1759349 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size    17082, 1759349 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size    34165, 1759349 req, miss ratio 0.3803, byte miss ratio 0.3803
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size    68330, 1759349 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns16763.oracleGeneral.zst clock2 cache size   136660, 1759349 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size      170, 1759349 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size      512, 1759349 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size     1708, 1759349 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size     5124, 1759349 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size    17082, 1759349 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size    34165, 1759349 req, miss ratio 0.3763, byte miss ratio 0.3763
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size    68330, 1759349 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns16763.oracleGeneral.zst Clock cache size   136660, 1759349 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size      170, 1759349 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size      512, 1759349 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size     1708, 1759349 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size     5124, 1759349 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size    17082, 1759349 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size    34165, 1759349 req, miss ratio 0.3549, byte miss ratio 0.3549
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size    68330, 1759349 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns16763.oracleGeneral.zst S3FIFO-1 cache size   136660, 1759349 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns16763.oracleGeneral.zst LHD cache size      170, 1759349 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns16763.oracleGeneral.zst LHD cache size      512, 1759349 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns16763.oracleGeneral.zst LHD cache size     1708, 1759349 req, miss ratio 0.4548, byte miss ratio 0.4548
