result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size      150, 2379369 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size      450, 2379369 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size     1501, 2379369 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size     4503, 2379369 req, miss ratio 0.2004, byte miss ratio 0.2004
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size    15010, 2379369 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size    30021, 2379369 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size    60042, 2379369 req, miss ratio 0.0848, byte miss ratio 0.0848
result/tencentBlock.ns11627.oracleGeneral.zst Clock cache size   120085, 2379369 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size      150, 2379369 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size      450, 2379369 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size     1501, 2379369 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size     4503, 2379369 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size    15010, 2379369 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size    30021, 2379369 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size    60042, 2379369 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns11627.oracleGeneral.zst Cacheus cache size   120085, 2379369 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size      150, 2379369 req, miss ratio 0.5809, byte miss ratio 0.5809
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size      450, 2379369 req, miss ratio 0.3529, byte miss ratio 0.3529
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size     1501, 2379369 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size     4503, 2379369 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size    15010, 2379369 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size    30021, 2379369 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size    60042, 2379369 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns11627.oracleGeneral.zst FIFO cache size   120085, 2379369 req, miss ratio 0.0700, byte miss ratio 0.0700
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size      150, 2379369 req, miss ratio 0.3079, byte miss ratio 0.3079
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size      450, 2379369 req, miss ratio 0.2805, byte miss ratio 0.2805
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size     1501, 2379369 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size     4503, 2379369 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size    15010, 2379369 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size    30021, 2379369 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size    60042, 2379369 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns11627.oracleGeneral.zst ARC cache size   120085, 2379369 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size      150, 2379369 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size      450, 2379369 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size     1501, 2379369 req, miss ratio 0.2511, byte miss ratio 0.2511
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size     4503, 2379369 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size    15010, 2379369 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size    30021, 2379369 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size    60042, 2379369 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns11627.oracleGeneral.zst LRU cache size   120085, 2379369 req, miss ratio 0.0637, byte miss ratio 0.0637
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size      150, 2379369 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size      450, 2379369 req, miss ratio 0.2806, byte miss ratio 0.2806
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size     1501, 2379369 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size     4503, 2379369 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size    15010, 2379369 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size    30021, 2379369 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns11627.oracleGeneral.zst S3FIFO-1 cache size    60042, 2379369 req, miss ratio 0.0818, byte miss ratio 0.0818
