result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size      146, 1427235 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size      440, 1427235 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size     1468, 1427235 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size     4404, 1427235 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size    14681, 1427235 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size    29363, 1427235 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size    58726, 1427235 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns19653.oracleGeneral.zst LeCaR cache size   117452, 1427235 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size      146, 1427235 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size      440, 1427235 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size     1468, 1427235 req, miss ratio 0.4697, byte miss ratio 0.4697
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size     4404, 1427235 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size    14681, 1427235 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size    29363, 1427235 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size    58726, 1427235 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns19653.oracleGeneral.zst ARC cache size   117452, 1427235 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size      146, 1427235 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size      440, 1427235 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size     1468, 1427235 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size     4404, 1427235 req, miss ratio 0.4654, byte miss ratio 0.4654
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size    14681, 1427235 req, miss ratio 0.4250, byte miss ratio 0.4250
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size    29363, 1427235 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size    58726, 1427235 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns19653.oracleGeneral.zst Cacheus cache size   117452, 1427235 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size      146, 1427235 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size      440, 1427235 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size     1468, 1427235 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size     4404, 1427235 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size    14681, 1427235 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size    29363, 1427235 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size    58726, 1427235 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns19653.oracleGeneral.zst LRU cache size   117452, 1427235 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size      146, 1427235 req, miss ratio 0.5233, byte miss ratio 0.5233
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size      440, 1427235 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size     1468, 1427235 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size     4404, 1427235 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size    14681, 1427235 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size    29363, 1427235 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size    58726, 1427235 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns19653.oracleGeneral.zst LHD cache size   117452, 1427235 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size      146, 1427235 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size      440, 1427235 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size     1468, 1427235 req, miss ratio 0.4719, byte miss ratio 0.4719
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size     4404, 1427235 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size    14681, 1427235 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size    29363, 1427235 req, miss ratio 0.3930, byte miss ratio 0.3930
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size    58726, 1427235 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns19653.oracleGeneral.zst clock2 cache size   117452, 1427235 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size      146, 1427235 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size      440, 1427235 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size     1468, 1427235 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size     4404, 1427235 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size    14681, 1427235 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size    29363, 1427235 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size    58726, 1427235 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-1 cache size   117452, 1427235 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size      146, 1427235 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size      440, 1427235 req, miss ratio 0.5234, byte miss ratio 0.5234
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size     1468, 1427235 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size     4404, 1427235 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size    14681, 1427235 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size    29363, 1427235 req, miss ratio 0.3420, byte miss ratio 0.3420
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size    58726, 1427235 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns19653.oracleGeneral.zst LIRS cache size   117452, 1427235 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size      146, 1427235 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size      440, 1427235 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size     1468, 1427235 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size     4404, 1427235 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size    14681, 1427235 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size    29363, 1427235 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size    58726, 1427235 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns19653.oracleGeneral.zst Clock cache size   117452, 1427235 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size      146, 1427235 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size      440, 1427235 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size     1468, 1427235 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size     4404, 1427235 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size    14681, 1427235 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size    29363, 1427235 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size    58726, 1427235 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns19653.oracleGeneral.zst FIFO cache size   117452, 1427235 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size      146, 1427235 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size      440, 1427235 req, miss ratio 0.4722, byte miss ratio 0.4722
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size     1468, 1427235 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size     4404, 1427235 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size    14681, 1427235 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size    29363, 1427235 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size    58726, 1427235 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d-1 cache size   117452, 1427235 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size      146, 1427235 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size      440, 1427235 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size     1468, 1427235 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size     4404, 1427235 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size    14681, 1427235 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size    29363, 1427235 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size    58726, 1427235 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns19653.oracleGeneral.zst LRB cache size   117452, 1427235 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size      146, 1427235 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size      440, 1427235 req, miss ratio 0.4712, byte miss ratio 0.4712
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size     1468, 1427235 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size     4404, 1427235 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size    14681, 1427235 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size    29363, 1427235 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size    58726, 1427235 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns19653.oracleGeneral.zst TwoQ cache size   117452, 1427235 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size      146, 1427235 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size      440, 1427235 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size     1468, 1427235 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size     4404, 1427235 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size    14681, 1427235 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size    29363, 1427235 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size    58726, 1427235 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns19653.oracleGeneral.zst B-LRU cache size   117452, 1427235 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size      146, 1427235 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size      440, 1427235 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1468, 1427235 req, miss ratio 0.4694, byte miss ratio 0.4694
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4404, 1427235 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14681, 1427235 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size    29363, 1427235 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size    58726, 1427235 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns19653.oracleGeneral.zst S4LRU(25:25:25:25) cache size   117452, 1427235 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      146, 1427235 req, miss ratio 0.5570, byte miss ratio 0.5570
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      440, 1427235 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1468, 1427235 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4404, 1427235 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14681, 1427235 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    29363, 1427235 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    58726, 1427235 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns19653.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   117452, 1427235 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size      146, 1427235 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size      440, 1427235 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size     1468, 1427235 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size     4404, 1427235 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size    14681, 1427235 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size    29363, 1427235 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size    58726, 1427235 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO-d cache size   117452, 1427235 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size      146, 1427235 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size      440, 1427235 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size     1468, 1427235 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size     4404, 1427235 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size    14681, 1427235 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size    29363, 1427235 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size    58726, 1427235 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns19653.oracleGeneral.zst S3FIFO cache size   117452, 1427235 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns19653.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      146, 1427235 req, miss ratio 0.6520, byte miss ratio 0.6520
