result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size      176, 5468080 req, miss ratio 0.7341, byte miss ratio 0.7341
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size      530, 5468080 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size     1768, 5468080 req, miss ratio 0.1707, byte miss ratio 0.1707
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size     5305, 5468080 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size    17686, 5468080 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size    35372, 5468080 req, miss ratio 0.1009, byte miss ratio 0.1009
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size    70744, 5468080 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns5427.oracleGeneral.zst FIFO cache size   141488, 5468080 req, miss ratio 0.0380, byte miss ratio 0.0380
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size      176, 5468080 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size      530, 5468080 req, miss ratio 0.2252, byte miss ratio 0.2252
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size     1768, 5468080 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size     5305, 5468080 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size    17686, 5468080 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size    35372, 5468080 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size    70744, 5468080 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns5427.oracleGeneral.zst Cacheus cache size   141488, 5468080 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size      176, 5468080 req, miss ratio 0.6708, byte miss ratio 0.6708
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size      530, 5468080 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size     1768, 5468080 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size     5305, 5468080 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size    17686, 5468080 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size    35372, 5468080 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size    70744, 5468080 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns5427.oracleGeneral.zst LeCaR cache size   141488, 5468080 req, miss ratio 0.0327, byte miss ratio 0.0327
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size      176, 5468080 req, miss ratio 0.7280, byte miss ratio 0.7280
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size      530, 5468080 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size     1768, 5468080 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size     5305, 5468080 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size    17686, 5468080 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size    35372, 5468080 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size    70744, 5468080 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns5427.oracleGeneral.zst LRU cache size   141488, 5468080 req, miss ratio 0.0327, byte miss ratio 0.0327
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size      176, 5468080 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size      530, 5468080 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size     1768, 5468080 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size     5305, 5468080 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size    17686, 5468080 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size    35372, 5468080 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size    70744, 5468080 req, miss ratio 0.0507, byte miss ratio 0.0507
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-1 cache size   141488, 5468080 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size      176, 5468080 req, miss ratio 0.7156, byte miss ratio 0.7156
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size      530, 5468080 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size     1768, 5468080 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size     5305, 5468080 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size    17686, 5468080 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size    35372, 5468080 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size    70744, 5468080 req, miss ratio 0.0568, byte miss ratio 0.0568
result/tencentBlock.ns5427.oracleGeneral.zst Clock cache size   141488, 5468080 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size      176, 5468080 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size      530, 5468080 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size     1768, 5468080 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size     5305, 5468080 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size    17686, 5468080 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size    35372, 5468080 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size    70744, 5468080 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns5427.oracleGeneral.zst ARC cache size   141488, 5468080 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size      176, 5468080 req, miss ratio 0.4870, byte miss ratio 0.4870
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size      530, 5468080 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size     1768, 5468080 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size     5305, 5468080 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size    17686, 5468080 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size    35372, 5468080 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size    70744, 5468080 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns5427.oracleGeneral.zst LHD cache size   141488, 5468080 req, miss ratio 0.0333, byte miss ratio 0.0333
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size      176, 5468080 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size      530, 5468080 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size     1768, 5468080 req, miss ratio 0.1349, byte miss ratio 0.1349
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size     5305, 5468080 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size    17686, 5468080 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size    35372, 5468080 req, miss ratio 0.0799, byte miss ratio 0.0799
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size    70744, 5468080 req, miss ratio 0.0475, byte miss ratio 0.0475
result/tencentBlock.ns5427.oracleGeneral.zst LIRS cache size   141488, 5468080 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size      176, 5468080 req, miss ratio 0.7122, byte miss ratio 0.7122
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size      530, 5468080 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size     1768, 5468080 req, miss ratio 0.1439, byte miss ratio 0.1439
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size     5305, 5468080 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size    17686, 5468080 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size    35372, 5468080 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size    70744, 5468080 req, miss ratio 0.0640, byte miss ratio 0.0640
result/tencentBlock.ns5427.oracleGeneral.zst clock2 cache size   141488, 5468080 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size      176, 5468080 req, miss ratio 0.6297, byte miss ratio 0.6297
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size      530, 5468080 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size     1768, 5468080 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size     5305, 5468080 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size    17686, 5468080 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size    35372, 5468080 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size    70744, 5468080 req, miss ratio 0.0509, byte miss ratio 0.0509
result/tencentBlock.ns5427.oracleGeneral.zst S3FIFO-d-1 cache size   141488, 5468080 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size      176, 5468080 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size      530, 5468080 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size     1768, 5468080 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size     5305, 5468080 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size    17686, 5468080 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size    35372, 5468080 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size    70744, 5468080 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns5427.oracleGeneral.zst LRB cache size   141488, 5468080 req, miss ratio 0.0332, byte miss ratio 0.0332
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size      176, 5468080 req, miss ratio 0.5838, byte miss ratio 0.5838
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size      530, 5468080 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size     1768, 5468080 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size     5305, 5468080 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size    17686, 5468080 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size    35372, 5468080 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size    70744, 5468080 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns5427.oracleGeneral.zst TwoQ cache size   141488, 5468080 req, miss ratio 0.0380, byte miss ratio 0.0380
