result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size      245, 2468462 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size      735, 2468462 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size     2452, 2468462 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size     7358, 2468462 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size    24528, 2468462 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size    49057, 2468462 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size    98114, 2468462 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns5083.oracleGeneral.zst Clock cache size   196229, 2468462 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size      245, 2468462 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size      735, 2468462 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size     2452, 2468462 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size     7358, 2468462 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size    24528, 2468462 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size    49057, 2468462 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size    98114, 2468462 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns5083.oracleGeneral.zst LRU cache size   196229, 2468462 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size      245, 2468462 req, miss ratio 0.4498, byte miss ratio 0.4498
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size      735, 2468462 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size     2452, 2468462 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size     7358, 2468462 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size    24528, 2468462 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size    49057, 2468462 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size    98114, 2468462 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns5083.oracleGeneral.zst ARC cache size   196229, 2468462 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns5083.oracleGeneral.zst clock2 cache size      245, 2468462 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns5083.oracleGeneral.zst clock2 cache size      735, 2468462 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns5083.oracleGeneral.zst clock2 cache size     2452, 2468462 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns5083.oracleGeneral.zst clock2 cache size     7358, 2468462 req, miss ratio 0.2473, byte miss ratio 0.2473
