result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size      302, 10364152 req, miss ratio 0.5837, byte miss ratio 0.5837
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size      908, 10364152 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size     3027, 10364152 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size     9081, 10364152 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size    30273, 10364152 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size    60546, 10364152 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size   121093, 10364152 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns11858.oracleGeneral.zst FIFO cache size   242186, 10364152 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size      302, 10364152 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size      908, 10364152 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size     3027, 10364152 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size     9081, 10364152 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size    30273, 10364152 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size    60546, 10364152 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size   121093, 10364152 req, miss ratio 0.0521, byte miss ratio 0.0521
result/tencentBlock.ns11858.oracleGeneral.zst ARC cache size   242186, 10364152 req, miss ratio 0.0295, byte miss ratio 0.0295
result/tencentBlock.ns11858.oracleGeneral.zst LHD cache size      302, 10364152 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns11858.oracleGeneral.zst LHD cache size      908, 10364152 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns11858.oracleGeneral.zst LHD cache size     3027, 10364152 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns11858.oracleGeneral.zst LHD cache size     9081, 10364152 req, miss ratio 0.3291, byte miss ratio 0.3291
