result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size      384, 2508804 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size     1153, 2508804 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size     3844, 2508804 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size    11532, 2508804 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size    38442, 2508804 req, miss ratio 0.3208, byte miss ratio 0.3208
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size    76885, 2508804 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size   153770, 2508804 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns11207.oracleGeneral.zst S3FIFO-1 cache size   307541, 2508804 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size      384, 2508804 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size     1153, 2508804 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size     3844, 2508804 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size    11532, 2508804 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size    38442, 2508804 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size    76885, 2508804 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size   153770, 2508804 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns11207.oracleGeneral.zst LRU cache size   307541, 2508804 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size      384, 2508804 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size     1153, 2508804 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size     3844, 2508804 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size    11532, 2508804 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size    38442, 2508804 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size    76885, 2508804 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size   153770, 2508804 req, miss ratio 0.1762, byte miss ratio 0.1762
result/tencentBlock.ns11207.oracleGeneral.zst clock2 cache size   307541, 2508804 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size      384, 2508804 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size     1153, 2508804 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size     3844, 2508804 req, miss ratio 0.4267, byte miss ratio 0.4267
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size    11532, 2508804 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size    38442, 2508804 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size    76885, 2508804 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size   153770, 2508804 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns11207.oracleGeneral.zst LHD cache size   307541, 2508804 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns11207.oracleGeneral.zst ARC cache size      384, 2508804 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns11207.oracleGeneral.zst ARC cache size     1153, 2508804 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns11207.oracleGeneral.zst ARC cache size     3844, 2508804 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns11207.oracleGeneral.zst ARC cache size    11532, 2508804 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns11207.oracleGeneral.zst ARC cache size    38442, 2508804 req, miss ratio 0.3196, byte miss ratio 0.3196
