result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size      264, 2851946 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size      793, 2851946 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size     2646, 2851946 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size     7939, 2851946 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size    26464, 2851946 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size    52928, 2851946 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size   105857, 2851946 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns16198.oracleGeneral.zst LIRS cache size   211714, 2851946 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size      264, 2851946 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size      793, 2851946 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size     2646, 2851946 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size     7939, 2851946 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size    26464, 2851946 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size    52928, 2851946 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size   105857, 2851946 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns16198.oracleGeneral.zst LeCaR cache size   211714, 2851946 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size      264, 2851946 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size      793, 2851946 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size     2646, 2851946 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size     7939, 2851946 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size    26464, 2851946 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size    52928, 2851946 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size   105857, 2851946 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns16198.oracleGeneral.zst Cacheus cache size   211714, 2851946 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size      264, 2851946 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size      793, 2851946 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size     2646, 2851946 req, miss ratio 0.2864, byte miss ratio 0.2864
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size     7939, 2851946 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size    26464, 2851946 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size    52928, 2851946 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size   105857, 2851946 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns16198.oracleGeneral.zst S3FIFO-1 cache size   211714, 2851946 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size      264, 2851946 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size      793, 2851946 req, miss ratio 0.4425, byte miss ratio 0.4425
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size     2646, 2851946 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size     7939, 2851946 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size    26464, 2851946 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size    52928, 2851946 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size   105857, 2851946 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns16198.oracleGeneral.zst clock2 cache size   211714, 2851946 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns16198.oracleGeneral.zst LRU cache size      264, 2851946 req, miss ratio 0.5217, byte miss ratio 0.5217
