result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size      991, 23604796 req, miss ratio 0.8536, byte miss ratio 0.8536
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size     2975, 23604796 req, miss ratio 0.6247, byte miss ratio 0.6247
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size     9918, 23604796 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size    29754, 23604796 req, miss ratio 0.1558, byte miss ratio 0.1558
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size    99181, 23604796 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size   198363, 23604796 req, miss ratio 0.0832, byte miss ratio 0.0832
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size   396726, 23604796 req, miss ratio 0.0615, byte miss ratio 0.0615
result/tencentBlock.ns6342.oracleGeneral.zst Clock cache size   793452, 23604796 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size      991, 23604796 req, miss ratio 0.8614, byte miss ratio 0.8614
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size     2975, 23604796 req, miss ratio 0.6434, byte miss ratio 0.6434
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size     9918, 23604796 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size    29754, 23604796 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size    99181, 23604796 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size   198363, 23604796 req, miss ratio 0.0800, byte miss ratio 0.0800
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size   396726, 23604796 req, miss ratio 0.0586, byte miss ratio 0.0586
result/tencentBlock.ns6342.oracleGeneral.zst LRU cache size   793452, 23604796 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size      991, 23604796 req, miss ratio 0.8764, byte miss ratio 0.8764
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size     2975, 23604796 req, miss ratio 0.6641, byte miss ratio 0.6641
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size     9918, 23604796 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size    29754, 23604796 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size    99181, 23604796 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size   198363, 23604796 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size   396726, 23604796 req, miss ratio 0.0689, byte miss ratio 0.0689
result/tencentBlock.ns6342.oracleGeneral.zst FIFO cache size   793452, 23604796 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size      991, 23604796 req, miss ratio 0.8058, byte miss ratio 0.8058
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size     2975, 23604796 req, miss ratio 0.6040, byte miss ratio 0.6040
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size     9918, 23604796 req, miss ratio 0.2331, byte miss ratio 0.2331
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size    29754, 23604796 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size    99181, 23604796 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size   198363, 23604796 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size   396726, 23604796 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns6342.oracleGeneral.zst Cacheus cache size   793452, 23604796 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size      991, 23604796 req, miss ratio 0.7916, byte miss ratio 0.7916
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size     2975, 23604796 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size     9918, 23604796 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size    29754, 23604796 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size    99181, 23604796 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size   198363, 23604796 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size   396726, 23604796 req, miss ratio 0.0560, byte miss ratio 0.0560
result/tencentBlock.ns6342.oracleGeneral.zst LHD cache size   793452, 23604796 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size      991, 23604796 req, miss ratio 0.7398, byte miss ratio 0.7398
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size     2975, 23604796 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size     9918, 23604796 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size    29754, 23604796 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size    99181, 23604796 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size   198363, 23604796 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size   396726, 23604796 req, miss ratio 0.0598, byte miss ratio 0.0598
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-1 cache size   793452, 23604796 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size      991, 23604796 req, miss ratio 0.7482, byte miss ratio 0.7482
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size     2975, 23604796 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size     9918, 23604796 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size    29754, 23604796 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size    99181, 23604796 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size   198363, 23604796 req, miss ratio 0.0737, byte miss ratio 0.0737
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size   396726, 23604796 req, miss ratio 0.0586, byte miss ratio 0.0586
result/tencentBlock.ns6342.oracleGeneral.zst ARC cache size   793452, 23604796 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size      991, 23604796 req, miss ratio 0.7420, byte miss ratio 0.7420
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size     2975, 23604796 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size     9918, 23604796 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size    29754, 23604796 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size    99181, 23604796 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size   198363, 23604796 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size   396726, 23604796 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns6342.oracleGeneral.zst LIRS cache size   793452, 23604796 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size      991, 23604796 req, miss ratio 0.8476, byte miss ratio 0.8476
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size     2975, 23604796 req, miss ratio 0.6088, byte miss ratio 0.6088
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size     9918, 23604796 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size    29754, 23604796 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size    99181, 23604796 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size   198363, 23604796 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size   396726, 23604796 req, miss ratio 0.0578, byte miss ratio 0.0578
result/tencentBlock.ns6342.oracleGeneral.zst clock2 cache size   793452, 23604796 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size      991, 23604796 req, miss ratio 0.8424, byte miss ratio 0.8424
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size     2975, 23604796 req, miss ratio 0.6067, byte miss ratio 0.6067
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size     9918, 23604796 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size    29754, 23604796 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size    99181, 23604796 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size   198363, 23604796 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size   396726, 23604796 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns6342.oracleGeneral.zst LeCaR cache size   793452, 23604796 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size      991, 23604796 req, miss ratio 0.7225, byte miss ratio 0.7225
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size     2975, 23604796 req, miss ratio 0.5248, byte miss ratio 0.5248
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size     9918, 23604796 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size    29754, 23604796 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size    99181, 23604796 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns6342.oracleGeneral.zst S3FIFO-d-1 cache size   198363, 23604796 req, miss ratio 0.0762, byte miss ratio 0.0762
