result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size      437, 3448078 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size     1312, 3448078 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size     4373, 3448078 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size    13120, 3448078 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size    43735, 3448078 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size    87470, 3448078 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size   174941, 3448078 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns10342.oracleGeneral.zst clock2 cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size      437, 3448078 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size     1312, 3448078 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size     4373, 3448078 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size    13120, 3448078 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size    43735, 3448078 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size    87470, 3448078 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size   174941, 3448078 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns10342.oracleGeneral.zst ARC cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size      437, 3448078 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size     1312, 3448078 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size     4373, 3448078 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size    13120, 3448078 req, miss ratio 0.1712, byte miss ratio 0.1712
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size    43735, 3448078 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size    87470, 3448078 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size   174941, 3448078 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns10342.oracleGeneral.zst LIRS cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size      437, 3448078 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size     1312, 3448078 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size     4373, 3448078 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size    13120, 3448078 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size    43735, 3448078 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size    87470, 3448078 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size   174941, 3448078 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns10342.oracleGeneral.zst LHD cache size   349883, 3448078 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size      437, 3448078 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size     1312, 3448078 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size     4373, 3448078 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size    13120, 3448078 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size    43735, 3448078 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size    87470, 3448078 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size   174941, 3448078 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-1 cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size      437, 3448078 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size     1312, 3448078 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size     4373, 3448078 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size    13120, 3448078 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size    43735, 3448078 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size    87470, 3448078 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size   174941, 3448078 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns10342.oracleGeneral.zst LeCaR cache size   349883, 3448078 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size      437, 3448078 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size     1312, 3448078 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size     4373, 3448078 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size    13120, 3448078 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size    43735, 3448078 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size    87470, 3448078 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size   174941, 3448078 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns10342.oracleGeneral.zst Clock cache size   349883, 3448078 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size      437, 3448078 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size     1312, 3448078 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size     4373, 3448078 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size    13120, 3448078 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size    43735, 3448078 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size    87470, 3448078 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size   174941, 3448078 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns10342.oracleGeneral.zst Cacheus cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size      437, 3448078 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size     1312, 3448078 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size     4373, 3448078 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size    13120, 3448078 req, miss ratio 0.1765, byte miss ratio 0.1765
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size    43735, 3448078 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size    87470, 3448078 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size   174941, 3448078 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns10342.oracleGeneral.zst FIFO cache size   349883, 3448078 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size      437, 3448078 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size     1312, 3448078 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size     4373, 3448078 req, miss ratio 0.1766, byte miss ratio 0.1766
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size    13120, 3448078 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size    43735, 3448078 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size    87470, 3448078 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size   174941, 3448078 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns10342.oracleGeneral.zst LRU cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size      437, 3448078 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size     1312, 3448078 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size     4373, 3448078 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size    13120, 3448078 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size    43735, 3448078 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size    87470, 3448078 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size   174941, 3448078 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns10342.oracleGeneral.zst S3FIFO-d-1 cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size      437, 3448078 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size     1312, 3448078 req, miss ratio 0.1781, byte miss ratio 0.1781
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size     4373, 3448078 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size    13120, 3448078 req, miss ratio 0.1640, byte miss ratio 0.1640
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size    43735, 3448078 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size    87470, 3448078 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size   174941, 3448078 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns10342.oracleGeneral.zst LRB cache size   349883, 3448078 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      437, 3448078 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1312, 3448078 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4373, 3448078 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    13120, 3448078 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    43735, 3448078 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns10342.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    87470, 3448078 req, miss ratio 0.1491, byte miss ratio 0.1491
