result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size      156, 4630979 req, miss ratio 0.6655, byte miss ratio 0.6655
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size      468, 4630979 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size     1560, 4630979 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size     4681, 4630979 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size    15603, 4630979 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size    31207, 4630979 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size    62415, 4630979 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns10656.oracleGeneral.zst LRU cache size   124831, 4630979 req, miss ratio 0.0342, byte miss ratio 0.0342
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size      156, 4630979 req, miss ratio 0.5890, byte miss ratio 0.5890
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size      468, 4630979 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size     1560, 4630979 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size     4681, 4630979 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size    15603, 4630979 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size    31207, 4630979 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size    62415, 4630979 req, miss ratio 0.0686, byte miss ratio 0.0686
result/tencentBlock.ns10656.oracleGeneral.zst ARC cache size   124831, 4630979 req, miss ratio 0.0343, byte miss ratio 0.0343
result/tencentBlock.ns10656.oracleGeneral.zst LHD cache size      156, 4630979 req, miss ratio 0.5956, byte miss ratio 0.5956
