result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size      119, 3515262 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size      359, 3515262 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size     1199, 3515262 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size     3598, 3515262 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size    11993, 3515262 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size    23987, 3515262 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size    47975, 3515262 req, miss ratio 0.0734, byte miss ratio 0.0734
result/tencentBlock.ns6865.oracleGeneral.zst LeCaR cache size    95950, 3515262 req, miss ratio 0.0359, byte miss ratio 0.0359
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size      119, 3515262 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size      359, 3515262 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size     1199, 3515262 req, miss ratio 0.1668, byte miss ratio 0.1668
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size     3598, 3515262 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size    11993, 3515262 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size    23987, 3515262 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size    47975, 3515262 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns6865.oracleGeneral.zst FIFO cache size    95950, 3515262 req, miss ratio 0.0470, byte miss ratio 0.0470
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size      119, 3515262 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size      359, 3515262 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size     1199, 3515262 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size     3598, 3515262 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size    11993, 3515262 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size    23987, 3515262 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size    47975, 3515262 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns6865.oracleGeneral.zst LRU cache size    95950, 3515262 req, miss ratio 0.0366, byte miss ratio 0.0366
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size      119, 3515262 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size      359, 3515262 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size     1199, 3515262 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size     3598, 3515262 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size    11993, 3515262 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size    23987, 3515262 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size    47975, 3515262 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns6865.oracleGeneral.zst clock2 cache size    95950, 3515262 req, miss ratio 0.0354, byte miss ratio 0.0354
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size      119, 3515262 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size      359, 3515262 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size     1199, 3515262 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size     3598, 3515262 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size    11993, 3515262 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size    23987, 3515262 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size    47975, 3515262 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns6865.oracleGeneral.zst Cacheus cache size    95950, 3515262 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size      119, 3515262 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size      359, 3515262 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size     1199, 3515262 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size     3598, 3515262 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size    11993, 3515262 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size    23987, 3515262 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size    47975, 3515262 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns6865.oracleGeneral.zst LIRS cache size    95950, 3515262 req, miss ratio 0.0348, byte miss ratio 0.0348
result/tencentBlock.ns6865.oracleGeneral.zst LHD cache size      119, 3515262 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns6865.oracleGeneral.zst LHD cache size      359, 3515262 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns6865.oracleGeneral.zst LHD cache size     1199, 3515262 req, miss ratio 0.1486, byte miss ratio 0.1486
