result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size      180, 1461188 req, miss ratio 0.5013, byte miss ratio 0.5013
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size      540, 1461188 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size     1800, 1461188 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size     5400, 1461188 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size    18002, 1461188 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size    36004, 1461188 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size    72009, 1461188 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-1 cache size   144018, 1461188 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size      180, 1461188 req, miss ratio 0.6162, byte miss ratio 0.6162
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size      540, 1461188 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size     1800, 1461188 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size     5400, 1461188 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size    18002, 1461188 req, miss ratio 0.4237, byte miss ratio 0.4237
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size    36004, 1461188 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size    72009, 1461188 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns23087.oracleGeneral.zst FIFO cache size   144018, 1461188 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size      180, 1461188 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size      540, 1461188 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size     1800, 1461188 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size     5400, 1461188 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size    18002, 1461188 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size    36004, 1461188 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size    72009, 1461188 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns23087.oracleGeneral.zst Clock cache size   144018, 1461188 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size      180, 1461188 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size      540, 1461188 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size     1800, 1461188 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size     5400, 1461188 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size    18002, 1461188 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size    36004, 1461188 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size    72009, 1461188 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns23087.oracleGeneral.zst clock2 cache size   144018, 1461188 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size      180, 1461188 req, miss ratio 0.5537, byte miss ratio 0.5537
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size      540, 1461188 req, miss ratio 0.5150, byte miss ratio 0.5150
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size     1800, 1461188 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size     5400, 1461188 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size    18002, 1461188 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size    36004, 1461188 req, miss ratio 0.3612, byte miss ratio 0.3612
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size    72009, 1461188 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns23087.oracleGeneral.zst LIRS cache size   144018, 1461188 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size      180, 1461188 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size      540, 1461188 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size     1800, 1461188 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size     5400, 1461188 req, miss ratio 0.4688, byte miss ratio 0.4688
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size    18002, 1461188 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size    36004, 1461188 req, miss ratio 0.3694, byte miss ratio 0.3694
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size    72009, 1461188 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns23087.oracleGeneral.zst Cacheus cache size   144018, 1461188 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size      180, 1461188 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size      540, 1461188 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size     1800, 1461188 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size     5400, 1461188 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size    18002, 1461188 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size    36004, 1461188 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size    72009, 1461188 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns23087.oracleGeneral.zst LRU cache size   144018, 1461188 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size      180, 1461188 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size      540, 1461188 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size     1800, 1461188 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size     5400, 1461188 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size    18002, 1461188 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size    36004, 1461188 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size    72009, 1461188 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns23087.oracleGeneral.zst ARC cache size   144018, 1461188 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size      180, 1461188 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size      540, 1461188 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size     1800, 1461188 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size     5400, 1461188 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size    18002, 1461188 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size    36004, 1461188 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size    72009, 1461188 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns23087.oracleGeneral.zst LHD cache size   144018, 1461188 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size      180, 1461188 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size      540, 1461188 req, miss ratio 0.4870, byte miss ratio 0.4870
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size     1800, 1461188 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size     5400, 1461188 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size    18002, 1461188 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size    36004, 1461188 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size    72009, 1461188 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns23087.oracleGeneral.zst LeCaR cache size   144018, 1461188 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size      180, 1461188 req, miss ratio 0.4951, byte miss ratio 0.4951
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size      540, 1461188 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size     1800, 1461188 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size     5400, 1461188 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size    18002, 1461188 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size    36004, 1461188 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size    72009, 1461188 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO-d-1 cache size   144018, 1461188 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size      180, 1461188 req, miss ratio 0.5674, byte miss ratio 0.5674
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size      540, 1461188 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size     1800, 1461188 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size     5400, 1461188 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size    18002, 1461188 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size    36004, 1461188 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size    72009, 1461188 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns23087.oracleGeneral.zst LRB cache size   144018, 1461188 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      180, 1461188 req, miss ratio 0.5447, byte miss ratio 0.5447
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      540, 1461188 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1800, 1461188 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     5400, 1461188 req, miss ratio 0.4703, byte miss ratio 0.4703
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    18002, 1461188 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    36004, 1461188 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    72009, 1461188 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns23087.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   144018, 1461188 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size      180, 1461188 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size      540, 1461188 req, miss ratio 0.5377, byte miss ratio 0.5377
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size     1800, 1461188 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size     5400, 1461188 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size    18002, 1461188 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size    36004, 1461188 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size    72009, 1461188 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns23087.oracleGeneral.zst B-LRU cache size   144018, 1461188 req, miss ratio 0.2226, byte miss ratio 0.2226
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size      180, 1461188 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size      540, 1461188 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1800, 1461188 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size     5400, 1461188 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size    18002, 1461188 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size    36004, 1461188 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size    72009, 1461188 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns23087.oracleGeneral.zst S4LRU(25:25:25:25) cache size   144018, 1461188 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size      180, 1461188 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size      540, 1461188 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size     1800, 1461188 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size     5400, 1461188 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size    18002, 1461188 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size    36004, 1461188 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size    72009, 1461188 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns23087.oracleGeneral.zst TwoQ cache size   144018, 1461188 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO cache size      180, 1461188 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns23087.oracleGeneral.zst S3FIFO cache size      540, 1461188 req, miss ratio 0.4795, byte miss ratio 0.4795
