result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size      490, 3053634 req, miss ratio 0.5126, byte miss ratio 0.5126
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size     1470, 3053634 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size     4901, 3053634 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size    14704, 3053634 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size    49015, 3053634 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size    98031, 3053634 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size   196062, 3053634 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns20670.oracleGeneral.zst LIRS cache size   392125, 3053634 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size      490, 3053634 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size     1470, 3053634 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size     4901, 3053634 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size    14704, 3053634 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size    49015, 3053634 req, miss ratio 0.3539, byte miss ratio 0.3539
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size    98031, 3053634 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size   196062, 3053634 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns20670.oracleGeneral.zst LRU cache size   392125, 3053634 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size      490, 3053634 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size     1470, 3053634 req, miss ratio 0.4313, byte miss ratio 0.4313
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size     4901, 3053634 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size    14704, 3053634 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size    49015, 3053634 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size    98031, 3053634 req, miss ratio 0.3141, byte miss ratio 0.3141
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size   196062, 3053634 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns20670.oracleGeneral.zst clock2 cache size   392125, 3053634 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size      490, 3053634 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size     1470, 3053634 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size     4901, 3053634 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size    14704, 3053634 req, miss ratio 0.4143, byte miss ratio 0.4143
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size    49015, 3053634 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size    98031, 3053634 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size   196062, 3053634 req, miss ratio 0.2200, byte miss ratio 0.2200
result/tencentBlock.ns20670.oracleGeneral.zst FIFO cache size   392125, 3053634 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size      490, 3053634 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size     1470, 3053634 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size     4901, 3053634 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size    14704, 3053634 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size    49015, 3053634 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size    98031, 3053634 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size   196062, 3053634 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns20670.oracleGeneral.zst S3FIFO-1 cache size   392125, 3053634 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size      490, 3053634 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size     1470, 3053634 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size     4901, 3053634 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size    14704, 3053634 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size    49015, 3053634 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size    98031, 3053634 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size   196062, 3053634 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns20670.oracleGeneral.zst Cacheus cache size   392125, 3053634 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns20670.oracleGeneral.zst LeCaR cache size      490, 3053634 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns20670.oracleGeneral.zst LeCaR cache size     1470, 3053634 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns20670.oracleGeneral.zst LeCaR cache size     4901, 3053634 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns20670.oracleGeneral.zst LeCaR cache size    14704, 3053634 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns20670.oracleGeneral.zst LeCaR cache size    49015, 3053634 req, miss ratio 0.3509, byte miss ratio 0.3509
