result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size      330, 3944802 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size      990, 3944802 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size     3301, 3944802 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size     9903, 3944802 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size    33010, 3944802 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size    66020, 3944802 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size   132041, 3944802 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns18279.oracleGeneral.zst clock2 cache size   264082, 3944802 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size      330, 3944802 req, miss ratio 0.6396, byte miss ratio 0.6396
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size      990, 3944802 req, miss ratio 0.5241, byte miss ratio 0.5241
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size     3301, 3944802 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size     9903, 3944802 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size    33010, 3944802 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size    66020, 3944802 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size   132041, 3944802 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns18279.oracleGeneral.zst LRU cache size   264082, 3944802 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size      330, 3944802 req, miss ratio 0.7291, byte miss ratio 0.7291
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size      990, 3944802 req, miss ratio 0.5809, byte miss ratio 0.5809
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size     3301, 3944802 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size     9903, 3944802 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size    33010, 3944802 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size    66020, 3944802 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size   132041, 3944802 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns18279.oracleGeneral.zst FIFO cache size   264082, 3944802 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size      330, 3944802 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size      990, 3944802 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size     3301, 3944802 req, miss ratio 0.3092, byte miss ratio 0.3092
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size     9903, 3944802 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size    33010, 3944802 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size    66020, 3944802 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size   132041, 3944802 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns18279.oracleGeneral.zst LIRS cache size   264082, 3944802 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size      330, 3944802 req, miss ratio 0.6072, byte miss ratio 0.6072
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size      990, 3944802 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size     3301, 3944802 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size     9903, 3944802 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size    33010, 3944802 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size    66020, 3944802 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size   132041, 3944802 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns18279.oracleGeneral.zst LeCaR cache size   264082, 3944802 req, miss ratio 0.0852, byte miss ratio 0.0852
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size      330, 3944802 req, miss ratio 0.5783, byte miss ratio 0.5783
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size      990, 3944802 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size     3301, 3944802 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size     9903, 3944802 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size    33010, 3944802 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size    66020, 3944802 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size   132041, 3944802 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns18279.oracleGeneral.zst S3FIFO-1 cache size   264082, 3944802 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size      330, 3944802 req, miss ratio 0.6200, byte miss ratio 0.6200
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size      990, 3944802 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size     3301, 3944802 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size     9903, 3944802 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size    33010, 3944802 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size    66020, 3944802 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size   132041, 3944802 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns18279.oracleGeneral.zst Clock cache size   264082, 3944802 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size      330, 3944802 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size      990, 3944802 req, miss ratio 0.4765, byte miss ratio 0.4765
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size     3301, 3944802 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size     9903, 3944802 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size    33010, 3944802 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size    66020, 3944802 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size   132041, 3944802 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns18279.oracleGeneral.zst ARC cache size   264082, 3944802 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size      330, 3944802 req, miss ratio 0.5702, byte miss ratio 0.5702
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size      990, 3944802 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size     3301, 3944802 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size     9903, 3944802 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size    33010, 3944802 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size    66020, 3944802 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size   132041, 3944802 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns18279.oracleGeneral.zst Cacheus cache size   264082, 3944802 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size      330, 3944802 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size      990, 3944802 req, miss ratio 0.5076, byte miss ratio 0.5076
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size     3301, 3944802 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size     9903, 3944802 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size    33010, 3944802 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size    66020, 3944802 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns18279.oracleGeneral.zst LHD cache size   132041, 3944802 req, miss ratio 0.1073, byte miss ratio 0.1073
