result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size      164, 1572251 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size      494, 1572251 req, miss ratio 0.5722, byte miss ratio 0.5722
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size     1649, 1572251 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size     4948, 1572251 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size    16493, 1572251 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size    32987, 1572251 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size    65974, 1572251 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns21507.oracleGeneral.zst LeCaR cache size   131948, 1572251 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size      164, 1572251 req, miss ratio 0.6381, byte miss ratio 0.6381
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size      494, 1572251 req, miss ratio 0.6013, byte miss ratio 0.6013
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size     1649, 1572251 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size     4948, 1572251 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size    16493, 1572251 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size    32987, 1572251 req, miss ratio 0.3529, byte miss ratio 0.3529
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size    65974, 1572251 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns21507.oracleGeneral.zst LIRS cache size   131948, 1572251 req, miss ratio 0.1183, byte miss ratio 0.1183
