result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size      129, 1435318 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size      388, 1435318 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size     1293, 1435318 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size     3880, 1435318 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size    12935, 1435318 req, miss ratio 0.2373, byte miss ratio 0.2373
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size    25870, 1435318 req, miss ratio 0.1841, byte miss ratio 0.1841
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size    51741, 1435318 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns22908.oracleGeneral.zst LIRS cache size   103482, 1435318 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size      129, 1435318 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size      388, 1435318 req, miss ratio 0.4079, byte miss ratio 0.4079
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size     1293, 1435318 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size     3880, 1435318 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size    12935, 1435318 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size    25870, 1435318 req, miss ratio 0.1980, byte miss ratio 0.1980
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size    51741, 1435318 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns22908.oracleGeneral.zst Cacheus cache size   103482, 1435318 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size      129, 1435318 req, miss ratio 0.4691, byte miss ratio 0.4691
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size      388, 1435318 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size     1293, 1435318 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size     3880, 1435318 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size    12935, 1435318 req, miss ratio 0.2682, byte miss ratio 0.2682
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size    25870, 1435318 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size    51741, 1435318 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns22908.oracleGeneral.zst clock2 cache size   103482, 1435318 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size      129, 1435318 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size      388, 1435318 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size     1293, 1435318 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size     3880, 1435318 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size    12935, 1435318 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns22908.oracleGeneral.zst LRU cache size    25870, 1435318 req, miss ratio 0.1985, byte miss ratio 0.1985
