result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size      315, 3557981 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size      947, 3557981 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size     3159, 3557981 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size     9478, 3557981 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size    31594, 3557981 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size    63189, 3557981 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size   126379, 3557981 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns15766.oracleGeneral.zst LHD cache size   252758, 3557981 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size      315, 3557981 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size      947, 3557981 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size     3159, 3557981 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size     9478, 3557981 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size    31594, 3557981 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size    63189, 3557981 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size   126379, 3557981 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns15766.oracleGeneral.zst ARC cache size   252758, 3557981 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size      315, 3557981 req, miss ratio 0.6087, byte miss ratio 0.6087
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size      947, 3557981 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size     3159, 3557981 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size     9478, 3557981 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size    31594, 3557981 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size    63189, 3557981 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size   126379, 3557981 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns15766.oracleGeneral.zst FIFO cache size   252758, 3557981 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size      315, 3557981 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size      947, 3557981 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size     3159, 3557981 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size     9478, 3557981 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size    31594, 3557981 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size    63189, 3557981 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size   126379, 3557981 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns15766.oracleGeneral.zst LIRS cache size   252758, 3557981 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size      315, 3557981 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size      947, 3557981 req, miss ratio 0.3454, byte miss ratio 0.3454
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size     3159, 3557981 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size     9478, 3557981 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size    31594, 3557981 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size    63189, 3557981 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size   126379, 3557981 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns15766.oracleGeneral.zst S3FIFO-1 cache size   252758, 3557981 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size      315, 3557981 req, miss ratio 0.5094, byte miss ratio 0.5094
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size      947, 3557981 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size     3159, 3557981 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size     9478, 3557981 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size    31594, 3557981 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size    63189, 3557981 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size   126379, 3557981 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns15766.oracleGeneral.zst clock2 cache size   252758, 3557981 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size      315, 3557981 req, miss ratio 0.5123, byte miss ratio 0.5123
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size      947, 3557981 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size     3159, 3557981 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size     9478, 3557981 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size    31594, 3557981 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size    63189, 3557981 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size   126379, 3557981 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns15766.oracleGeneral.zst Clock cache size   252758, 3557981 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size      315, 3557981 req, miss ratio 0.5093, byte miss ratio 0.5093
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size      947, 3557981 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size     3159, 3557981 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size     9478, 3557981 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size    31594, 3557981 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size    63189, 3557981 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size   126379, 3557981 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns15766.oracleGeneral.zst LeCaR cache size   252758, 3557981 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns15766.oracleGeneral.zst Cacheus cache size      315, 3557981 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns15766.oracleGeneral.zst Cacheus cache size      947, 3557981 req, miss ratio 0.3723, byte miss ratio 0.3723
result/tencentBlock.ns15766.oracleGeneral.zst Cacheus cache size     3159, 3557981 req, miss ratio 0.2425, byte miss ratio 0.2425
