result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size      367, 3873052 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size     1103, 3873052 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size     3679, 3873052 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size    11039, 3873052 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size    36799, 3873052 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size    73599, 3873052 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size   147199, 3873052 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns11161.oracleGeneral.zst S3FIFO-1 cache size   294398, 3873052 req, miss ratio 0.0955, byte miss ratio 0.0955
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size      367, 3873052 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size     1103, 3873052 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size     3679, 3873052 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size    11039, 3873052 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size    36799, 3873052 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size    73599, 3873052 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size   147199, 3873052 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns11161.oracleGeneral.zst FIFO cache size   294398, 3873052 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns11161.oracleGeneral.zst LeCaR cache size      367, 3873052 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns11161.oracleGeneral.zst LeCaR cache size     1103, 3873052 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns11161.oracleGeneral.zst LeCaR cache size     3679, 3873052 req, miss ratio 0.1284, byte miss ratio 0.1284
