result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size      178, 3856009 req, miss ratio 0.3721, byte miss ratio 0.3721
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size      536, 3856009 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size     1788, 3856009 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size     5366, 3856009 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size    17889, 3856009 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size    35779, 3856009 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size    71559, 3856009 req, miss ratio 0.0489, byte miss ratio 0.0489
result/tencentBlock.ns12796.oracleGeneral.zst Clock cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size      178, 3856009 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size      536, 3856009 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size     1788, 3856009 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size     5366, 3856009 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size    17889, 3856009 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size    35779, 3856009 req, miss ratio 0.0617, byte miss ratio 0.0617
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size    71559, 3856009 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns12796.oracleGeneral.zst LeCaR cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size      178, 3856009 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size      536, 3856009 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size     1788, 3856009 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size     5366, 3856009 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size    17889, 3856009 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size    35779, 3856009 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size    71559, 3856009 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns12796.oracleGeneral.zst FIFO cache size   143118, 3856009 req, miss ratio 0.0513, byte miss ratio 0.0513
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size      178, 3856009 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size      536, 3856009 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size     1788, 3856009 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size     5366, 3856009 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size    17889, 3856009 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size    35779, 3856009 req, miss ratio 0.0592, byte miss ratio 0.0592
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size    71559, 3856009 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns12796.oracleGeneral.zst LIRS cache size   143118, 3856009 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size      178, 3856009 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size      536, 3856009 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size     1788, 3856009 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size     5366, 3856009 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size    17889, 3856009 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size    35779, 3856009 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size    71559, 3856009 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns12796.oracleGeneral.zst clock2 cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size      178, 3856009 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size      536, 3856009 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size     1788, 3856009 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size     5366, 3856009 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size    17889, 3856009 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size    35779, 3856009 req, miss ratio 0.0678, byte miss ratio 0.0678
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size    71559, 3856009 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns12796.oracleGeneral.zst LRU cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size      178, 3856009 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size      536, 3856009 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size     1788, 3856009 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size     5366, 3856009 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size    17889, 3856009 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size    35779, 3856009 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size    71559, 3856009 req, miss ratio 0.0491, byte miss ratio 0.0491
result/tencentBlock.ns12796.oracleGeneral.zst LHD cache size   143118, 3856009 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size      178, 3856009 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size      536, 3856009 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size     1788, 3856009 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size     5366, 3856009 req, miss ratio 0.1424, byte miss ratio 0.1424
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size    17889, 3856009 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size    35779, 3856009 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size    71559, 3856009 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns12796.oracleGeneral.zst Cacheus cache size   143118, 3856009 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size      178, 3856009 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size      536, 3856009 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size     1788, 3856009 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size     5366, 3856009 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size    17889, 3856009 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size    35779, 3856009 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size    71559, 3856009 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-1 cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size      178, 3856009 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size      536, 3856009 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size     1788, 3856009 req, miss ratio 0.1587, byte miss ratio 0.1587
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size     5366, 3856009 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size    17889, 3856009 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size    35779, 3856009 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size    71559, 3856009 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns12796.oracleGeneral.zst ARC cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size      178, 3856009 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size      536, 3856009 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size     1788, 3856009 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size     5366, 3856009 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size    17889, 3856009 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size    35779, 3856009 req, miss ratio 0.0577, byte miss ratio 0.0577
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size    71559, 3856009 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns12796.oracleGeneral.zst S3FIFO-d-1 cache size   143118, 3856009 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns12796.oracleGeneral.zst LRB cache size      178, 3856009 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns12796.oracleGeneral.zst LRB cache size      536, 3856009 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns12796.oracleGeneral.zst LRB cache size     1788, 3856009 req, miss ratio 0.1480, byte miss ratio 0.1480
