result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size      260, 2346255 req, miss ratio 0.7104, byte miss ratio 0.7104
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size      782, 2346255 req, miss ratio 0.6072, byte miss ratio 0.6072
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size     2609, 2346255 req, miss ratio 0.5558, byte miss ratio 0.5558
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size     7829, 2346255 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size    26099, 2346255 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size    52198, 2346255 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size   104396, 2346255 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns16452.oracleGeneral.zst FIFO cache size   208792, 2346255 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size      260, 2346255 req, miss ratio 0.5654, byte miss ratio 0.5654
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size      782, 2346255 req, miss ratio 0.5442, byte miss ratio 0.5442
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size     2609, 2346255 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size     7829, 2346255 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size    26099, 2346255 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size    52198, 2346255 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size   104396, 2346255 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns16452.oracleGeneral.zst Cacheus cache size   208792, 2346255 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size      260, 2346255 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size      782, 2346255 req, miss ratio 0.5545, byte miss ratio 0.5545
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size     2609, 2346255 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size     7829, 2346255 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size    26099, 2346255 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size    52198, 2346255 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size   104396, 2346255 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns16452.oracleGeneral.zst LHD cache size   208792, 2346255 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size      260, 2346255 req, miss ratio 0.5650, byte miss ratio 0.5650
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size      782, 2346255 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size     2609, 2346255 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size     7829, 2346255 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size    26099, 2346255 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size    52198, 2346255 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size   104396, 2346255 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns16452.oracleGeneral.zst S3FIFO-1 cache size   208792, 2346255 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size      260, 2346255 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size      782, 2346255 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size     2609, 2346255 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size     7829, 2346255 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size    26099, 2346255 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size    52198, 2346255 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size   104396, 2346255 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns16452.oracleGeneral.zst clock2 cache size   208792, 2346255 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns16452.oracleGeneral.zst LeCaR cache size      260, 2346255 req, miss ratio 0.5835, byte miss ratio 0.5835
