result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size      160, 2484318 req, miss ratio 0.8590, byte miss ratio 0.8590
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size      482, 2484318 req, miss ratio 0.7992, byte miss ratio 0.7992
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size     1609, 2484318 req, miss ratio 0.7183, byte miss ratio 0.7183
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size     4828, 2484318 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size    16096, 2484318 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size    32192, 2484318 req, miss ratio 0.2324, byte miss ratio 0.2324
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size    64385, 2484318 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns14908.oracleGeneral.zst FIFO cache size   128770, 2484318 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size      160, 2484318 req, miss ratio 0.8092, byte miss ratio 0.8092
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size      482, 2484318 req, miss ratio 0.7449, byte miss ratio 0.7449
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size     1609, 2484318 req, miss ratio 0.7125, byte miss ratio 0.7125
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size     4828, 2484318 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size    16096, 2484318 req, miss ratio 0.2500, byte miss ratio 0.2500
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size    32192, 2484318 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size    64385, 2484318 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns14908.oracleGeneral.zst clock2 cache size   128770, 2484318 req, miss ratio 0.0728, byte miss ratio 0.0728
result/tencentBlock.ns14908.oracleGeneral.zst S3FIFO-1 cache size      160, 2484318 req, miss ratio 0.7549, byte miss ratio 0.7549
result/tencentBlock.ns14908.oracleGeneral.zst S3FIFO-1 cache size      482, 2484318 req, miss ratio 0.7269, byte miss ratio 0.7269
result/tencentBlock.ns14908.oracleGeneral.zst S3FIFO-1 cache size     1609, 2484318 req, miss ratio 0.3030, byte miss ratio 0.3030
