result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size      192, 1562630 req, miss ratio 0.4816, byte miss ratio 0.4816
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size      578, 1562630 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size     1926, 1562630 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size     5780, 1562630 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size    19268, 1562630 req, miss ratio 0.3910, byte miss ratio 0.3910
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size    38536, 1562630 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size    77073, 1562630 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns13528.oracleGeneral.zst ARC cache size   154147, 1562630 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size      192, 1562630 req, miss ratio 0.4910, byte miss ratio 0.4910
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size      578, 1562630 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size     1926, 1562630 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size     5780, 1562630 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size    19268, 1562630 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size    38536, 1562630 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size    77073, 1562630 req, miss ratio 0.1858, byte miss ratio 0.1858
result/tencentBlock.ns13528.oracleGeneral.zst LHD cache size   154147, 1562630 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size      192, 1562630 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size      578, 1562630 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size     1926, 1562630 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size     5780, 1562630 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size    19268, 1562630 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size    38536, 1562630 req, miss ratio 0.3489, byte miss ratio 0.3489
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size    77073, 1562630 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns13528.oracleGeneral.zst clock2 cache size   154147, 1562630 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size      192, 1562630 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size      578, 1562630 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size     1926, 1562630 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size     5780, 1562630 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size    19268, 1562630 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size    38536, 1562630 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size    77073, 1562630 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns13528.oracleGeneral.zst Cacheus cache size   154147, 1562630 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size      192, 1562630 req, miss ratio 0.5047, byte miss ratio 0.5047
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size      578, 1562630 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size     1926, 1562630 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size     5780, 1562630 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size    19268, 1562630 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size    38536, 1562630 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size    77073, 1562630 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns13528.oracleGeneral.zst Clock cache size   154147, 1562630 req, miss ratio 0.1240, byte miss ratio 0.1240
